1998	Zemřelí muži podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny																							
MKN (1993)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85 +
Y42	Hormony a jejich syntetické náhrady a antagonisté, nezařazené[-í] jinde	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y43	Prostředky působící přímo na celý organismus	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y44	Prostředky působící primárně na krevní složky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y45	Analgetika, antipyretika a protizánětlivá léčiva	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y46	Antiepileptika a antiparkinsonická léčiva	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y47	Sedativa, hypnotika a antianxiózní léčiva	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y48	Anestetika a terapeutické plyny	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y49	Psychotropní léčiva, nezařazená jinde	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y50	Stimulancia centrální nervové soustavy, nezařazená jinde	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y51	Léčiva působící primárně na autonomní nervovou soustavu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y52	Prostředky působící primárně na kardiovaskulární soustavu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y53	Prostředky působící primárně na gastrointestinální soustavu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y54	Prostředky působící primárně na vodní rovnováhu, přeměnu minerálů a metabolismus kyseliny močové	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y55	Prostředky působící primárně na hladké a kosterní svalstvo a dýchací soustavu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y56	Lokální prostředky působící primárně na kůži a sliznici a léčiva oční ušní, nosní, krční a zubní	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y57	Jiné a neurčené léky, léčiva a návykové látky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y58	Očkovací látky proti bakteriím	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y59	Jiné a neurčené očkovací a biologické látky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y60	Neúmyslné říznutí, píchnutí, perforace nebo krvácení při zdravotní péči	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y61	Cizí těleso náhodně ponechané v těle při zdravotní péči	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y62	Selhání sterilizačních opatření při zdravotní péči	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y63	Chyba v dávkování při zdravotní péči	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y64	Kontaminované léčebné a biologické látky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y65	Jiné nehody při zdravotní péči	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y66	Neposkytnutí lékařské péče [operační a léčebné]	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y69	Neurčená nehoda při zdravotní péči	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y70	Nežádoucí příhody související s anesteziologickými přístroji [pomůckami]	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y71	Nežádoucí příhody související s kardiovaskulárními přístroji (pomůckami)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y72	Nežádoucí příhody související s ušními, nosními, krčními přístroji (pomůckami)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y73	Nežádoucí příhody související s gastroenterologickými a urologickými přístroji [pomůckami]	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y74	Nežádoucí příhody související s přístroji [pomůckami] pro celkové nemocniční a osobní použití	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y75	Nežádoucí příhody související s neurologickými přístroji [pomůckami]	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y76	Nežádoucí příhody související s porodnickými a gynekologickými přístroji [pomůckami]	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y77	Nežádoucí příhody související s očními přístroji (pomůckami)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y78	Nežádoucí příhody související s radiologickými přístroji [pomůckami]	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y79	Nežádoucí příhody související s ortopedickými přístroji [pomůckami]	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y80	Nežádoucí příhody související s přístroji [pomůckami] fyzikální medicíny	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y81	Nežádoucí příhody související s přístroji [pomůckami] obecné a plastické chirurgie	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y82	Nežádoucí příhody související s jinými a neurčenými lékařskými přístroji [pomůckami]	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y83	Operace a jiné operační výkony jako příčina abnormální reakce nebo pozdější komplikace, bez zmínky o nehodě při výkonu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y84	Jiné vyšetřovací a léčebné výkony jako příčina abnormální reakce pacienta nebo pozdější komplikace, bez zmínky o nehodě při výkonu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Následky vnějších příčin nemocnosti a úmrtnosti (Y85-Y89) 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y85	Následky dopravních nehod	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y86	Následky jiných nehod	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y87	Následky úmyslného sebepoškození, napadení [útoku] a případů [událostí] nezjištěného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y88	Následky při zdravotní péči jako vnější příčině	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y89	Následky jiných vnějších příčin	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
