1975,Zemřelé ženy podle podrobného seznamu příčin smrti a věku,,,,,,,,,,,,,,,,,,,,,,,,
MKN (1966),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+,
485,Bronchopneumonie NS,1 346,51,3,-,1,1,2,1,1,-,3,3,-,5,8,6,20,43,92,186,304,325,291,
486,Pneumonie NS,388,19,-,-,-,-,1,-,-,-,1,2,3,4,3,5,4,9,23,58,79,100,77,
490,Zánět průdušek - NS,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,1,
491,Vleklý zánět průdušek,1 211,-,1,-,-,-,-,-,1,-,-,3,1,5,11,22,28,66,124,222,253,269,205,
492,RozeDNa plic,254,-,-,-,-,-,-,1,-,-,-,2,-,1,1,5,9,10,21,35,51,54,64,
493,Astma,43,-,-,-,-,-,-,-,-,1,-,-,-,-,4,6,1,4,5,4,10,5,3,
500,Zbytnění mandlí a tkáně adenoidní,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
501,Peritonsilární hlíza,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
502,Vleklý zánět hltanu a nosohltanu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
503,Vleklý zánět vedlejších dutin nosních,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
504,Vzbočení nosní přepážky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
505,Nosní polypy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
506,Vleklý zánět hrtanu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
507,Senná horečka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
508,Jiné nemoci horních cest dýchacích,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,
510,Empyém hrudníku,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,-,2,-,1,
511,Zánět pohrudnice,18,1,-,-,-,-,1,-,-,-,-,1,-,-,-,2,-,1,-,5,1,3,3,
512,Spontánní pneumotorax,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,
513,Plícní hlíza,14,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,1,4,4,2,
514,Plícní kongesce a hypostáza,137,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,9,15,33,32,43,
515,Zaprášení plic kysličníkem křemičitým a křemičitany,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,1,-,1,
516,Jiná zaprášení plic,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
517,Jiné vleklé vmezeřené záněty plic,18,1,-,-,-,-,-,1,1,-,-,1,-,1,1,2,3,1,-,4,2,-,-,
518,Rozšíření průdušek,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,2,1,1,1,2,
519,Jiné nemoci dýchacího ústrojí,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,3,2,3,2,5,
,,,,,,,,,,,,,,,,,,,,,,,,,
IX,Nemoci ústrojí trávicího,2 366,59,5,4,-,1,1,1,6,1,13,9,12,27,50,108,83,193,331,454,461,320,227,
520,Poruchy vývoje a erupce zubů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
521,Nemoci tvrdých tkání zubních,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
522,Nemoci dřeně a periapikálních tkání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
523,Nemoci parodontu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
524,Dentofaciální anomálie včetně vad skusu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
525,Jiné nemoci a stavy zubů a podpůrných tkání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
526,Nemoci čelistí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
527,Nemoci slinných žláz,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,2,
528,Nemoci měkkých tkání ústních mimo dáseň a jazyk,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
529,Nemoci jazyka a jiná onemocnění úst,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
530,Nemoci jícnu,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,5,-,-,
531,Žaludeční vřed,176,-,-,-,-,-,-,-,-,-,1,-,-,-,1,5,5,15,31,33,37,29,19,
532,Dvanáctníkový vřed,64,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,4,6,7,12,14,11,6,
533,Peptický vřed blíže neurčeného umístění,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
534,Gastrojejunální vřed,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
535,Zánět žaludku a dvanáctníku,5,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,1,1,-,
536,Funkční poruchy žaludku,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,
537,Jiné nemoci žaludku a dvanáctníku,4,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,
540,Akutní zánět červu,65,-,1,1,-,-,1,-,2,-,2,-,-,-,-,3,4,5,8,10,10,11,7,
541,Zánět červu blíže neurčený,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
542,Jiné záněty červu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
543,Jiné nemoci červu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
550,Tříselná kýla,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,
551,Jiné břišní kýly,55,9,-,-,-,-,-,-,-,-,-,-,-,-,-,4,1,3,6,7,12,9,4,
552,Tříselná kýla neprůchodná,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,3,3,2,2,
553,Jiná břišní kýla neprůchodná,116,2,-,-,-,-,-,-,-,-,-,-,-,-,1,4,4,7,13,29,23,17,16,
560,Neprůchodnost sřev bez kýly,192,4,-,-,-,-,-,-,1,-,2,1,2,1,3,4,1,14,28,29,41,35,26,
561,"Zánět žaludku a tenkého střeva, zánět tlustého střeva",92,34,3,2,-,-,-,-,-,-,-,-,1,-,-,3,1,1,5,7,16,8,11,
562,Střevní divertikuly,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,5,4,6,1,
563,Chronický zánět tenkého střeva a vředovitý zánět tlustého střeva,30,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,2,6,4,6,6,1,3,
564,Funkční poruchy střevní,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
565,Řitní trhliny a píštěle,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
566,Hlíza krajiny řitní a konečníkové,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
567,Zánět pobřišnice,50,4,-,1,-,-,-,-,-,-,-,1,1,1,2,1,2,3,5,9,13,3,4,
568,Srůsty pobřišnice,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,
569,Jiné nemoci střev a pobřišnice,44,-,1,-,-,-,-,-,-,-,-,-,-,1,-,1,-,4,7,8,10,4,8,
570,Akutní a subakutní nekróza jater,26,1,-,-,-,-,-,-,-,-,-,-,-,2,1,6,2,1,5,2,4,2,-,
571,Jaterní cirhóza,518,2,-,-,-,-,-,-,2,1,2,2,4,10,17,28,24,50,99,110,91,50,26,
572,Hnisavý zánět jater a jaterní hlíza,8,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,1,2,1,-,-,1,
573,Jiné nemoci jater,30,1,-,-,-,-,-,-,-,-,-,-,-,1,2,4,1,-,6,6,2,3,4,
574,Žlučové kaménky,413,-,-,-,-,-,-,-,1,-,2,4,1,4,13,18,13,36,49,85,81,69,37,
575,Zánět žlučníku a žlučových cest,172,-,-,-,-,-,-,-,-,-,1,-,-,2,1,6,3,8,18,38,37,30,28,
576,Jiné nemoci žlučníku a žlučových cest,34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,3,3,6,12,3,3,
577,Nemoci slinivky břišní,217,1,-,-,-,-,-,-,-,-,3,1,3,3,6,15,12,27,26,44,37,24,15,
,,,,,,,,,,,,,,,,,,,,,,,,,
X,Nemoci ústrojí močového a pohlavního,1 298,2,1,-,-,-,3,2,4,5,8,3,19,28,35,61,64,127,193,258,236,176,73,
580,Akutní zánět ledvin,8,-,1,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,3,1,1,-,-,
581,Nefrotický syndrom,5,-,-,-,-,-,2,-,-,-,-,-,-,-,-,1,-,-,1,1,-,-,-,
582,Chronický zánět ledvin,278,-,-,-,-,-,-,1,2,3,4,1,7,10,10,21,18,24,49,57,40,22,9,
583,Zánět ledvin NS,9,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,2,2,-,1,-,
584,Svraštělá ledvina,16,-,-,-,-,-,-,-,-,-,-,-,1,1,-,2,1,1,4,2,2,-,2,
590,Infekce ledvin,798,1,-,-,-,-,-,1,2,1,2,2,8,14,21,22,32,88,99,161,161,132,51,
591,Hydronefróza,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,4,2,1,-,
592,Kaménky v ledvině a v močovodu,111,-,-,-,-,-,1,-,-,-,-,-,-,2,2,7,7,9,24,16,25,11,7,
593,Jiné nemoci ledvin a močovodu,36,-,-,-,-,-,-,-,-,1,-,-,-,1,-,5,3,2,8,7,3,5,1,
594,Kaménky v jiných částech močového ústrojí,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,
595,Zánět močového měchýře,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,1,4,1,2,2,
596,Jiné nemoci močového měchýře,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
597,Zánět trubice močové,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
598,Zúžení močové trubice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
599,Jiné nemoci močové trubice,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,
600,Zbytnění žlázy předstojné,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
601,Zánět žlázy předstojné,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
602,Jiné nemoci předstojné žlázy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
603,Vodní kýla,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
604,Zánět varlat a nadvarlat,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
605,"Fimóza, parafimóza, hypertrofie předkožky",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
606,Mužská neplodnost,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
607,Jiné nemoci mužských pohlavních orgánů,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
610,Chronická cystická nemoc prsů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
611,Jiné nemoci prsů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
612,Akutní zánět vejcovodů a vaječníků,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,
613,Chronický zánět vejcovodů a vaječníků,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,
614,Zánět vejcovodů a vaječníků NS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
615,Jiné nemoci vaječníků a vejcovodů,2,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,
616,Nemoci parametria a pánevní pobřišnice,5,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,2,-,1,-,
620,Zánětlivá onemocnění děložního hrdla,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,
621,Jiná onemocnění čípku děložního,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
622,Infekční onemocnění dělohy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
623,Výhřez dělohy a pochvy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
624,Úchylky v poloze dělohy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
625,Jiné nemoci dělohy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
626,Poruchy menstruace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
627,Příznaky přechodu - climakterium,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
628,Ženská neplodnost a subfertilita,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
629,Jiné nemoci ženských pohlavních orgánů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
XI,"Porody, komplikace těhotenství, porodu a šestinedělí",29,-,-,-,-,-,-,-,1,7,7,11,2,-,1,-,-,-,-,-,-,-,-,
630,Infekce pohlavního ústrojí v těhotenství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
631,Mimoděložní těhotenství,7,-,-,-,-,-,-,-,-,-,1,5,1,-,-,-,-,-,-,-,-,-,-,
632,Krvácení v těhotenství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
633,Těhotenská chudokrevnost,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
634,Jiné komplikace v těhotenství,2,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,
635,Infekce močového ústrojí vzniklé v těhotenství a šestinedělí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
636,Onemocnění ledvin vzniklé v těhotenství a šestinedělí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
637,"Preeklampsie, eklampsie a gestózy NS",4,-,-,-,-,-,-,-,-,1,-,3,-,-,-,-,-,-,-,-,-,-,-,
638,Hyperemesis gravidarum,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
639,Jiné gestózy v těhotenství nebo šestinedělí,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
640,Potrat provedený ze zdravotních důvodů,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,
641,Potrat provedený z jiných zákonných důvodů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
642,Potrat provedený z jiných důvodů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
643,Potrat určený jako samovolný,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
644,Potrat NS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
645,Jiný potrat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
650,Porod bez komplikací,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
651,Vcestné lůžko nebo předporodní krvácení,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
652,Porod komplikovaný zadrženým lůžkem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
653,Porod komplikovaný jiným porodním krvácením,2,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,
654,Porod komplikovaný nepravidelností kostěné pánve,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
655,Porod komplikovaný nepoměrem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
656,Porod komplikovaný nepravidelným naléháním plodu,2,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,
657,Porod prodloužený jiného původu,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,
658,Porod s poraněním hráze bez jiného poranění nebo NS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
659,Porod s trhlinou dělohy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
660,Porod s jiným porodním poraněním,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,
661,Porod s jinými komplikacemi,3,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,
662,Úmrtí následkem anestézie při nekomplikovaném porodu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
670,"Horečka omladnic, infekce při porodu nebo v šestinedělí",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
671,Zánět žil a trombóza v šestinedělí,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,
672,Horečka neznámého původu v šestinedělí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
673,Plicní vmetek v šestinedělí,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,
674,Mozkové krvácení v šestinedělí,2,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,
675,Krevní dyskrazie v šestinedělí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
676,Anémie v šestinedělí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
677,Jiné a NS komplikace šestinedělí,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,
678,Zánět prsu a jiné poruchy laktace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
XII,Nemoci kůže a podkožního vaziva,38,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,5,7,5,11,5,3,
680,"Furunkl, karbunkl, furunkulóza",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
681,Zánět podkožního vaziva prstů ruky nebo nohy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
682,Jiný zánět nebo hlíza podkožního vaziva,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,3,2,-,2,1,
683,Akutní zánět mízních uzlin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
684,Impetigo,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
685,Pilonidální cysta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
686,Jiné místní infekce kůže a podkožního vaziva,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
690,Seboroický zánět kůže,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
691,Infantilní ekzém a příbuzná onemocnění,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
692,Jiný ekzém a dermatitis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
693,Dermatitis herpetiformis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
694,Pemfigus,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,
695,Erytémová onemocnění,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,
696,Lupénka a podobná onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
697,Lichen,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
698,Pruritus a podobná onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
700,Kuří oko a mozol,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
701,Jiná hypertrofická a atrofická onemocnění kůže,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
702,Jiné dermatózy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,
703,Nemoci nehtů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
704,Nemoci vlasů a vlsových váčků,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
705,Nemoci potních žláz,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
706,Nemoci mazových žláz,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
707,Chronický kožní vřed,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,2,11,2,1,
708,Kopřivka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
709,Jiné kožní nemoci,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
XIII,Nemoci kostí a pohybového ústrojí,89,1,-,-,-,-,-,-,-,1,1,1,1,2,3,2,3,7,12,19,18,10,8,
710,Akutní hnisavý zánět kloubů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
711,Akutní nehnisavý infekční zánět kloubů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
712,Polyarthritis chronica progressiva,42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,4,7,12,9,5,3,
713,Osteoartrosis a příbuzná onemocnění,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,3,5,5,2,
714,Jiné určené druhy kloubních zánětů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
715,Kloubní záněty blíže nespecifikované,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
716,Mnohočený zánět svalů,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
717,Mimokloubní revmatismy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
718,Změny kloubní blíže nespecifikované,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
719,Spodylarthritis ankylopoetica,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
720,Zánět kostní dřeně a okostice,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,
721,Osteitis deformans- Pagetova nemoc,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
722,Aseptické nekrózy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
723,Jiné nemoci kostí,3,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,
724,Vniřní poruchy kloubů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
725,Výhřez nebo protruse meziobratlové ploténky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
726,Změny ve skloubení kosti pánevní s kostí křížovou,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
727,Kloubní ztuhlost,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
728,Vertebrogenní bolestivé syndromy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
729,Jiné nemoci kloubů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
730,Otlačenina,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
731,"Synovitis, bursitis, tendosynovitis, tenosynovitis",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
732,Infekční zánět svalů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
733,"Jiná onemocnění svalů, šlach a povázek",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
734,Difúzní onemocnění pojivové tkáně,11,-,-,-,-,-,-,-,-,-,1,1,1,1,3,1,-,2,1,-,-,-,-,
735,Deformity páteře,7,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,1,3,-,-,1,
736,Plochá noha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
737,Vbočení a vybočení palce nohy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
738,Jiné deformity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
XIV,Vrozené vady,396,339,11,5,5,3,5,8,1,5,-,1,1,2,-,5,1,1,2,-,-,-,1,
740,Anencephalia,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
741,Rozštěp páteře,15,14,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
742,Vrozená vodnatelnost mozku,45,36,3,-,3,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
743,Jiné vrozené vady nervové soustavy,20,14,2,-,1,1,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,
