1972,Zemřelí muži podle podrobného seznamu příčin smrti a věku,,,,,,,,,,,,,,,,,,,,,,,,
MKN (1966),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+,
485,Bronchopneumonie NS,877,64,2,3,-,1,2,1,4,3,1,4,5,6,6,20,39,56,90,159,156,146,109,
486,Pneumonie NS,171,25,1,1,1,-,-,-,2,-,-,-,-,2,2,7,10,17,17,21,25,18,22,
490,Zánět průdušek - NS,18,4,-,1,-,-,-,-,-,-,-,-,-,-,1,1,-,-,3,3,1,3,1,
491,Vleklý zánět průdušek,2 644,-,1,-,-,-,1,-,1,1,1,2,9,19,34,66,135,330,473,647,456,301,167,
492,RozeDNa plic,466,-,-,-,-,-,-,-,-,-,-,-,1,1,7,11,27,58,78,90,91,61,41,
493,Astma,79,-,-,-,-,-,-,1,-,-,-,1,-,2,1,5,5,12,12,18,10,9,3,
500,Zbytnění mandlí a tkáně adenoidní,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
501,Peritonsilární hlíza,3,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,
502,Vleklý zánět hltanu a nosohltanu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
503,Vleklý zánět vedlejších dutin nosních,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,
504,Vzbočení nosní přepážky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
505,Nosní polypy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
506,Vleklý zánět hrtanu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
507,Senná horečka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
508,Jiné nemoci horních cest dýchacích,2,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
510,Empyém hrudníku,16,2,-,-,-,-,-,-,-,-,1,-,1,-,1,1,1,3,2,1,1,2,-,
511,Zánět pohrudnice,21,-,-,-,-,-,-,-,1,-,-,-,-,-,2,1,-,3,8,2,-,3,1,
512,Spontánní pneumotorax,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,3,2,1,-,1,
513,Plícní hlíza,26,-,-,-,-,-,-,-,-,-,1,1,-,2,2,1,3,6,3,2,3,1,1,
514,Plícní kongesce a hypostáza,93,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,4,2,16,12,15,21,21,
515,Zaprášení plic kysličníkem křemičitým a křemičitany,185,-,-,-,-,-,-,-,-,-,-,-,-,2,3,10,8,36,43,30,35,15,3,
516,Jiná zaprášení plic,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,4,2,-,-,
517,Jiné vleklé vmezeřené záněty plic,16,-,-,-,-,-,-,-,-,-,1,-,1,2,1,2,2,3,2,1,-,-,1,
518,Rozšíření průdušek,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,7,6,6,2,2,
519,Jiné nemoci dýchacího ústrojí,45,1,-,-,-,-,-,-,-,-,1,1,1,1,2,2,3,8,8,7,5,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
IX,Nemoci ústrojí trávicího,2 663,59,5,-,2,1,4,3,8,15,11,28,46,104,163,183,228,422,471,429,264,140,77,
520,Poruchy vývoje a erupce zubů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
521,Nemoci tvrdých tkání zubních,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
522,Nemoci dřeně a periapikálních tkání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
523,Nemoci parodontu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
524,Dentofaciální anomálie včetně vad skusu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
525,Jiné nemoci a stavy zubů a podpůrných tkání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
526,Nemoci čelistí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
527,Nemoci slinných žláz,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,
528,Nemoci měkkých tkání ústních mimo dáseň a jazyk,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
529,Nemoci jazyka a jiná onemocnění úst,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
530,Nemoci jícnu,7,-,-,-,-,-,-,-,-,1,-,-,1,-,-,1,-,-,2,2,-,-,-,
531,Žaludeční vřed,250,-,-,-,-,-,-,1,1,-,3,2,1,12,16,13,17,36,45,56,26,15,6,
532,Dvanáctníkový vřed,151,-,-,-,-,-,-,-,1,2,4,2,4,4,8,15,10,19,27,30,14,5,6,
533,Peptický vřed blíže neurčeného umístění,4,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,2,
534,Gastrojejunální vřed,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
535,Zánět žaludku a dvanáctníku,5,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,1,1,-,-,1,
536,Funkční poruchy žaludku,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,1,-,1,-,
537,Jiné nemoci žaludku a dvanáctníku,14,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,2,1,2,4,1,1,1,
540,Akutní zánět červu,64,-,-,-,1,-,2,1,2,1,1,-,-,3,6,4,2,9,6,12,8,4,2,
541,Zánět červu blíže neurčený,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,
542,Jiné záněty červu,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
543,Jiné nemoci červu,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
550,Tříselná kýla,26,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,4,7,6,2,4,-,
551,Jiné břišní kýly,23,6,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,2,7,5,1,-,
552,Tříselná kýla neprůchodná,18,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,2,7,3,2,
553,Jiná břišní kýla neprůchodná,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,3,6,4,5,2,
560,Neprůchodnost sřev bez kýly,180,9,1,-,-,-,1,-,-,2,-,-,5,1,12,3,9,25,34,25,26,12,15,
561,"Zánět žaludku a tenkého střeva, zánět tlustého střeva",68,38,1,-,1,1,1,1,-,-,-,1,2,-,-,2,1,5,3,4,2,4,1,
562,Střevní divertikuly,12,-,-,-,-,-,-,-,-,1,-,-,-,-,2,1,-,2,2,3,1,-,-,
563,Chronický zánět tenkého střeva a vředovitý zánět tlustého střeva,24,2,-,-,-,-,-,-,-,-,-,-,2,1,-,-,2,4,2,6,3,1,1,
564,Funkční poruchy střevní,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,1,
565,Řitní trhliny a píštěle,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
566,Hlíza krajiny řitní a konečníkové,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
567,Zánět pobřišnice,37,-,1,-,-,-,-,-,-,-,-,-,2,1,2,1,3,8,8,7,4,-,-,
568,Srůsty pobřišnice,5,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,2,-,-,-,-,
569,Jiné nemoci střev a pobřišnice,34,2,-,-,-,-,-,-,-,-,-,-,-,1,-,2,2,9,5,5,6,1,1,
570,Akutní a subakutní nekróza jater,21,-,-,-,-,-,-,-,-,-,-,-,-,3,1,3,3,1,2,5,2,1,-,
571,Jaterní cirhóza,1 160,-,-,-,-,-,-,-,1,2,2,11,17,54,96,107,126,223,227,155,83,40,16,
572,Hnisavý zánět jater a jaterní hlíza,12,-,-,-,-,-,-,-,-,-,-,-,1,-,1,3,-,2,1,2,1,1,-,
573,Jiné nemoci jater,38,1,-,-,-,-,-,-,-,-,-,1,1,2,3,3,6,4,5,7,4,1,-,
574,Žlučové kaménky,209,-,-,-,-,-,-,-,-,1,-,3,2,4,3,7,19,26,39,43,31,21,10,
575,Zánět žlučníku a žlučových cest,91,-,1,-,-,-,-,-,-,-,-,-,-,1,3,2,4,13,14,18,20,10,5,
576,Jiné nemoci žlučníku a žlučových cest,33,-,-,-,-,-,-,-,-,-,-,-,-,2,1,2,4,4,8,3,2,5,2,
577,Nemoci slinivky břišní,142,-,-,-,-,-,-,-,1,5,1,7,7,12,8,11,14,21,21,18,12,4,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
X,Nemoci ústrojí močového a pohlavního,1 764,8,1,1,-,-,-,3,6,7,15,10,16,45,45,58,99,176,272,310,308,240,144,
580,Akutní zánět ledvin,21,1,-,-,-,-,-,1,1,-,-,-,-,2,1,1,1,3,4,3,2,1,-,
581,Nefrotický syndrom,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,3,2,-,-,-,
582,Chronický zánět ledvin,301,-,-,1,-,-,-,1,3,5,10,8,9,24,24,24,33,32,41,37,29,15,5,
583,Zánět ledvin NS,12,-,-,-,-,-,-,-,-,-,-,-,2,-,1,1,2,-,4,-,1,-,1,
584,Svraštělá ledvina,21,-,-,-,-,-,-,1,-,-,-,-,1,-,1,1,2,2,3,6,-,4,-,
590,Infekce ledvin,581,5,1,-,-,-,-,-,1,2,2,2,3,13,12,22,41,67,101,101,100,60,48,
591,Hydronefróza,8,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,3,1,1,-,
592,Kaménky v ledvině a v močovodu,89,1,-,-,-,-,-,-,-,-,2,-,1,1,1,4,8,19,18,18,6,9,1,
593,Jiné nemoci ledvin a močovodu,57,-,-,-,-,-,-,-,1,-,-,-,-,5,5,3,2,7,6,12,7,5,4,
594,Kaménky v jiných částech močového ústrojí,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,2,1,1,
595,Zánět močového měchýře,13,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,2,1,3,2,-,1,3,
596,Jiné nemoci močového měchýře,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,3,2,1,
597,Zánět trubice močové,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,-,
598,Zúžení močové trubice,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,
599,Jiné nemoci močové trubice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
600,Zbytnění žlázy předstojné,621,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,6,38,84,122,151,139,79,
601,Zánět žlázy předstojné,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,-,1,2,1,-,
602,Jiné nemoci předstojné žlázy,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,-,1,
603,Vodní kýla,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
604,Zánět varlat a nadvarlat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
605,"Fimóza, parafimóza, hypertrofie předkožky",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
606,Mužská neplodnost,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
607,Jiné nemoci mužských pohlavních orgánů,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,
610,Chronická cystická nemoc prsů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
611,Jiné nemoci prsů,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
612,Akutní zánět vejcovodů a vaječníků,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
613,Chronický zánět vejcovodů a vaječníků,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
614,Zánět vejcovodů a vaječníků NS,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
615,Jiné nemoci vaječníků a vejcovodů,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
616,Nemoci parametria a pánevní pobřišnice,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
620,Zánětlivá onemocnění děložního hrdla,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
621,Jiná onemocnění čípku děložního,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
622,Infekční onemocnění dělohy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
623,Výhřez dělohy a pochvy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
624,Úchylky v poloze dělohy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
625,Jiné nemoci dělohy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
626,Poruchy menstruace,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
627,Příznaky přechodu-climakterium,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
628,Ženská neplodnost a subfertilita,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
629,Jiné nemoci ženských pohlavních orgánů,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
,,,,,,,,,,,,,,,,,,,,,,,,,
XI,"Porody, komplikace těhotenství, porodu a šestinedělí",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
630,Infekce pohlavního ústrojí v těhotenství,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
631,Mimoděložní těhotenství,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
632,Krvácení v těhotenství,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
633,Těhotenská chudokrevnost,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
634,Jiné komplikace v těhotenství,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
635,Infekce močového ústrojí vzniklé v těhotenství a šestinedělí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
636,Onemocnění ledvin vzniklé v těhotenství a šestinedělí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
637,"Preeklampsie, eklampsie a gestózy NS",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
638,Hyperemesis gravidarum,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
639,Jiné gestózy v těhotenství nebo šestinedělí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
640,Potrat provedený ze zdravotních důvodů,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
641,Potrat provedený z jiných zákonných důvodů,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
642,Potrat provedený z jiných důvodů,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
643,Potrat určený jako samovolný,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
644,Potrat NS,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
645,Jiný potrat,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
650,Porod bez komplikací,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
651,Vcestné lůžko nebo předporodní krvácení,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
652,Porod komplikovaný zadrženým lůžkem,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
653,Porod komplikovaný jiným porodním krvácením,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
654,Porod komplikovaný nepravidelností kostěné pánve,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
655,Porod komplikovaný nepoměrem,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
656,Porod komplikovaný nepravidelným naléháním plodu,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
657,Porod prodloužený jiného původu,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
658,Porod s poraněním hráze bez jiného poranění nebo NS,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
659,Porod s trhlinou dělohy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
660,Porod s jiným porodním poraněním,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
661,Porod s jinými komplikacemi,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
662,Úmrtí následkem anestézie při nekomplikovaném porodu,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
670,"Horečka omladnic, infekce při porodu nebo v šestinedělí",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
671,Zánět žil a trombóza v šestinedělí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
672,Horečka neznámého původu v šestinedělí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
673,Plicní vmetek v šestinedělí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
674,Mozkové krvácení v šestinedělí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
675,Krevní dyskrazie v šestinedělí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
676,Anémie v šestinedělí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
677,Jiné a NS komplikace šestinedělí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
678,Zánět prsu a jiné poruchy laktace,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
,,,,,,,,,,,,,,,,,,,,,,,,,
XII,Nemoci kůže a podkožního vaziva,23,2,-,-,-,-,-,-,-,-,1,-,-,-,1,1,3,1,-,3,5,4,2,
680,"Furunkl,karbunkl, furunkulóza",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,
681,Zánět podkožního vaziva prstů ruky nebo nohy,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
682,Jiný zánět nebo hlíza podkožního vaziva,10,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,-,1,1,1,2,
683,Akutní zánět mízních uzlin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
684,Impetigo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
685,Pilonidální cysta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
686,Jiné místní infekce kůže a podkožního vaziva,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
690,Seboroický zánět kůže,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
691,Infantilní ekzém a příbuzná onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
692,Jiný ekzém a dermatitis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
693,Dermatitis herpetiformis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
694,Pemfigus,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,
695,Erytémová onemocnění,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,
696,Lupénka a podobná onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
697,Lichen,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
698,Pruritus a podobná onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
700,Kuří oko a mozol,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
701,Jiná hypertrofická a atrofická onemocnění kůže,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
702,Jiné dermatózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
703,Nemoci nehtů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
704,Nemoci vlasů a vlsových váčků,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
705,Nemoci potních žláz,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
706,Nemoci mazových žláz,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
707,Chronický kožní vřed,8,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,1,4,1,-,
708,Kopřivka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
709,Jiné kožní nemoci,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
XIII,Nemoci kostí a pohybového ústrojí,44,-,-,-,-,-,-,1,2,-,1,-,1,2,4,5,1,7,7,5,3,2,3,
710,Akutní hnisavý zánět kloubů,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,
711,Akutní nehnisavý infekční zánět kloubů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
712,Polyarthritis chronica progressiva,11,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,1,2,2,2,-,1,1,
713,Osteoartrosis a příbuzná onemocnění,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,-,
714,Jiné určené druhy kloubních zánětů,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,
715,Kloubní záněty blíže nespecifikované,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
716,Mnohočený zánět svalů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
717,Mimokloubní revmatismy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
718,Změny kloubní blíže nespecifikované,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
719,Spodylarthritis ankylopoetica,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
720,Zánět kostní dřeně a okostice,7,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,1,1,2,-,1,
721,Osteitis deformans- Pagetova nemoc,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
722,Aseptické nekrózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
723,Jiné nemoci kostí,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,
724,Vniřní poruchy kloubů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
725,Výhřez nebo protruse meziobratlové ploténky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
726,Změny ve skloubení kosti pánevní s kostí křížovou,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
727,Kloubní ztuhlost,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
728,Vertebrogenní bolestivé syndromy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
729,Jiné nemoci kloubů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
730,Otlačenina,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
731,"Synovitis, bursitis, tendosynovitis,tenosynovitis",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
732,Infekční zánět svalů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
733,"Jiná onemocnění svalů,šlach a povázek",6,-,-,-,-,-,-,1,1,-,-,-,-,-,2,2,-,-,-,-,-,-,-,
734,Difúzní onemocnění pojivové tkáně,9,-,-,-,-,-,-,-,-,-,1,-,1,1,2,-,-,1,2,1,-,-,-,
735,Deformity páteře,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,
736,Plochá noha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
737,Vbočení a vybočení palce nohy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
738,Jiné deformity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
XIV,Vrozené vady,442,347,11,13,7,2,7,9,7,9,7,3,8,4,2,1,2,-,1,-,1,-,1,
740,Anencephalia,6,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,
741,Rozštěp páteře,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
742,Vrozená vodnatelnost mozku,38,23,4,4,1,1,-,2,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,
743,Jiné vrozené vady nervové soustavy,16,8,-,1,1,1,2,1,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,
