1968,Zemřelí muži podle podrobného seznamu příčin smrti a věku,,,,,,,,,,,,,,,,,,,,,,,,
MKN (1966),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+,
484,Akutní intersticiální pneumonie,17,8,-,-,-,-,1,-,-,-,-,-,-,-,-,-,2,2,2,1,-,-,1,
485,Bronchopneumonie NS,1 020,97,5,1,1,1,2,2,6,2,4,2,2,8,12,16,40,72,105,142,168,180,152,
486,Pneumonie NS,216,45,2,-,-,-,2,2,-,1,-,1,-,-,1,5,9,14,18,36,29,27,24,
490,Zánět průdušek - NS,51,2,2,-,-,-,-,-,-,1,-,-,-,-,1,1,4,8,13,7,4,5,3,
491,Vleklý zánět průdušek,3 087,1,1,-,-,-,-,1,1,-,1,-,6,19,37,71,229,426,667,610,461,338,218,
492,RozeDNa plic,688,-,1,-,-,-,-,-,-,-,-,1,2,2,5,13,39,87,129,127,124,95,63,
493,Astma,93,-,-,-,-,1,1,-,1,1,-,1,1,1,3,2,7,14,13,20,11,11,5,
500,Zbytnění mandlí a tkáně adenoidní,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,
501,Peritonsilární hlíza,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
502,Vleklý zánět hltanu a nosohltanu,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,1,1,-,-,-,
503,Vleklý zánět vedlejších dutin nosních,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
504,Vzbočení nosní přepážky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
505,Nosní polypy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
506,Vleklý zánět hrtanu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
507,Senná horečka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
508,Jiné nemoci horních cest dýchacích,2,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,
510,Empyém hrudníku,12,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,2,2,3,3,-,-,
511,Zánět pohrudnice,30,-,-,-,-,-,-,-,-,1,-,-,1,4,1,2,2,5,2,5,3,1,3,
512,Spontánní pneumotorax,4,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,
513,Plícní hlíza,26,-,-,-,-,-,-,-,-,-,-,1,-,1,-,2,3,5,8,2,2,1,1,
514,Plícní kongesce a hypostáza,33,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,5,7,7,1,10,
515,Zaprášení plic kysličníkem křemičitým a křemičitany,139,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,13,35,32,32,13,9,1,
516,Jiná zaprášení plic,16,-,-,-,-,-,-,-,1,-,-,-,-,-,-,3,3,2,3,3,1,-,-,
517,Jiné vleklé vmezeřené záněty plic,8,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,2,3,-,1,-,-,
518,Rozšíření průdušek,28,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,2,8,8,3,4,1,-,
519,Jiné nemoci dýchacího ústrojí,50,3,-,-,-,-,-,-,-,1,-,1,2,1,-,-,4,10,9,10,6,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
IX,Nemoci ústrojí trávicího,2 305,62,8,4,1,2,5,4,6,8,13,33,49,83,114,117,255,364,382,311,246,158,80,
520,Poruchy vývoje a erupce zubů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
521,Nemoci tvrdých tkání zubních,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
522,Nemoci dřeně a periapikálních tkání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
523,Nemoci parodontu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
524,Dentofaciální anomálie včetně vad skusu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
525,Jiné nemoci a stavy zubů a podpůrných tkání ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
526,Nemoci čelistí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
527,Nemoci slinných žláz,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,
528,Nemoci měkkých tkání ústních mimo dáseň a jazyk,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
529,Nemoci jazyka a jiná onemocnění úst,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
530,Nemoci jícnu,10,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,1,1,1,3,-,
531,Žaludeční vřed,263,-,-,-,-,-,-,-,-,1,3,3,4,10,9,10,32,39,45,43,36,17,11,
532,Dvanáctníkový vřed,133,-,-,-,-,-,-,-,-,-,4,-,3,10,9,7,17,19,20,20,15,6,3,
533,Peptický vřed blíže neurčeného umístění,9,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,2,1,1,2,1,-,
534,Gastrojejunální vřed,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,
535,Zánět žaludku a dvanáctníku,5,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,1,-,1,1,-,
536,Funkční poruchy žaludku ,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
537,Jiné nemoci žaludku a dvanáctníku,20,-,-,-,-,-,-,-,-,-,-,1,-,-,1,1,1,4,3,6,2,1,-,
540,Akutní zánět červu,56,-,1,1,1,-,2,2,1,-,-,4,1,1,7,1,3,8,7,6,6,1,3,
541,Zánět červu blíže neurčený,4,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,
542,Jiné záněty červu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
543,Jiné nemoci červu,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
550,Tříselná kýla,34,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,7,8,7,5,
551,Jiné břišní kýly,24,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,3,1,3,4,4,3,
552,Tříselná kýla neprůchodná,33,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,4,8,4,4,6,4,
553,Jiná břišní kýla neprůchodná,24,2,-,-,-,-,1,-,-,-,-,-,1,-,2,-,1,2,2,6,3,4,-,
560,Neprůchodnost sřev bez kýly,150,7,-,-,-,-,1,1,-,1,1,3,2,3,3,4,14,15,31,20,22,13,9,
561,"Zánět žaludku a tenkého střeva, zánět tlustého střeva",77,37,2,-,-,-,1,-,1,-,-,1,2,-,2,1,6,1,6,6,3,4,4,
562,Střevní divertikuly,7,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,3,1,1,-,1,-,
563,Chronický zánět tenkého střeva a vředovitý zánět tlustého střeva,26,1,1,-,-,-,-,-,-,2,-,-,-,-,1,1,3,6,4,5,2,-,-,
564,Funkční poruchy střevní,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,2,1,-,
565,Řitní trhliny a píštěle,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,
566,Hlíza krajiny řitní a konečníkové,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
567,Zánět pobřišnice,49,2,-,-,-,1,-,-,1,1,-,-,-,4,3,1,10,5,6,4,3,5,3,
568,Srůsty pobřišnice,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
569,Jiné nemoci střev a pobřišnice,22,1,-,-,-,-,-,-,-,1,-,-,-,-,1,2,-,4,7,3,2,1,-,
570,Akutní a subakutní nekróza jater,33,2,-,-,-,-,-,-,-,-,1,-,3,2,3,2,2,5,3,4,5,-,1,
571,Jaterní cirhóza,894,1,1,1,-,-,-,1,3,1,2,13,20,31,56,70,119,174,170,97,80,40,14,
572,Hnisavý zánět jater a jaterní hlíza,16,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,4,2,5,1,1,1,
573,Jiné nemoci jater,40,3,2,1,-,-,-,-,-,-,-,-,2,5,1,-,4,5,4,5,3,2,3,
574,Žlučové kaménky,140,-,-,-,-,-,-,-,-,-,-,1,2,3,4,6,15,22,20,29,20,12,6,
575,Zánět žlučníku a žlučových cest,74,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,5,6,13,13,11,16,8,
576,Jiné nemoci žlučníku a žlučových cest,16,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,2,2,2,2,2,2,-,
577,Nemoci slinivky břišní,130,1,1,-,-,-,-,-,-,1,2,6,7,9,8,8,14,23,16,16,8,8,2,
,,,,,,,,,,,,,,,,,,,,,,,,,
X,Nemoci ústrojí močového a pohlavního,1 537,2,-,-,-,-,4,2,10,8,21,9,16,30,45,53,93,162,214,259,276,199,134,
580,Akutní zánět ledvin,27,-,-,-,-,-,2,-,-,-,-,1,1,1,1,2,2,4,3,1,4,1,4,
581,Nefrotický syndrom,10,-,-,-,-,-,1,-,-,1,-,-,1,-,1,2,1,-,1,1,1,-,-,
582,Chronický zánět ledvin,288,-,-,-,-,-,1,-,7,4,13,6,8,18,22,19,26,49,37,25,26,17,10,
583,Zánět ledvin NS,17,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,3,-,3,3,2,1,3,
584,Svraštělá ledvina,19,-,-,-,-,-,-,-,-,-,-,-,2,1,2,2,2,3,2,2,2,1,-,
590,Infekce ledvin,525,2,-,-,-,-,-,1,2,3,7,2,1,6,11,20,35,59,79,96,102,63,36,
591,Hydronefróza,15,-,-,-,-,-,-,-,1,-,-,-,-,1,-,1,1,1,2,6,2,-,-,
592,Kaménky v ledvině a v močovodu,72,-,-,-,-,-,-,-,-,-,-,-,1,1,2,2,8,10,11,16,9,6,6,
593,Jiné nemoci ledvin a močovodu,39,-,-,-,-,-,-,-,-,-,1,-,1,1,2,3,4,2,7,8,6,3,1,
594,Kaménky v jiných částech močového ústrojí,22,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,2,4,6,5,2,
595,Zánět močového měchýře,37,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,2,8,4,8,9,4,
596,Jiné nemoci močového měchýře,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,-,1,2,1,
597,Zánět trubice močové,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,3,
598,Zúžení močové trubice,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,2,1,1,
599,Jiné nemoci močové trubice,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,
600,Zbytnění žlázy předstojné,418,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,9,25,54,84,97,87,61,
601,Zánět žlázy předstojné,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,2,2,
602,Jiné nemoci předstojné žlázy,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,4,3,1,-,
603,Vodní kýla,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
604,Zánět varlat a nadvarlat,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,
605,"Fimóza, parafimóza, hypertrofie předkožky ",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
606,Mužská neplodnost,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
607,Jiné nemoci mužských pohlavních orgánů ,3,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,1,-,-,
610,Chronická cystická nemoc prsů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
611,Jiné nemoci prsů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
612,Akutní zánět vejcovodů a vaječníků,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
613,Chronický zánět vejcovodů a vaječníků,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
614,Zánět vejcovodů a vaječníků NS,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
615,Jiné nemoci vaječníků a vejcovodů,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
616,Nemoci parametria a pánevní pobřišnice,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
620,Zánětlivá onemocnění děložního hrdla,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
621,Jiná onemocnění čípku děložního,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
622,Infekční onemocnění dělohy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
623,Výhřez dělohy a pochvy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
624,Úchylky v poloze dělohy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
625,Jiné nemoci dělohy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
626,Poruchy menstruace,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
627,Příznaky přechodu-climakterium,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
628,Ženská neplodnost a subfertilita,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
629,Jiné nemoci ženských pohlavních orgánů,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
,,,,,,,,,,,,,,,,,,,,,,,,,
XI,"Porody, komplikace těhotenství, porodu a šestinedělí",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
630,Infekce pohlavního ústrojí v těhotenství,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
631,Mimoděložní těhotenství,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
632,Krvácení v těhotenství,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
633,Těhotenská chudokrevnost,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
634,Jiné komplikace v těhotenství,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
635,Infekce močového ústrojí vzniklé v těhotenství a šestinedělí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
636,Onemocnění ledvin vzniklé v těhotenství a šestinedělí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
637,"Preeklampsie, eklampsie a gestózy NS",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
638,Hyperemesis gravidarum,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
639,Jiné gestózy v těhotenství nebo šestinedělí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
640,Potrat provedený ze zdravotních důvodů,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
641,Potrat provedený z jiných zákonných důvodů,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
642,Potrat provedený z jiných důvodů,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
643,Potrat určený jako samovolný,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
644,Potrat NS,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
645,Jiný potrat,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
650,Porod bez komplikací,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
651,Vcestné lůžko nebo předporodní krvácení,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
652,Porod komplikovaný zadrženým lůžkem,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
653,Porod komplikovaný jiným porodním krvácením,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
654,Porod komplikovaný nepravidelností kostěné pánve,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
655,Porod komplikovaný nepoměrem,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
656,Porod komplikovaný nepravidelným naléháním plodu,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
657,Porod prodloužený jiného původu,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
658,Porod s poraněním hráze bez jiného poranění nebo NS,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
659,Porod s trhlinou dělohy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
660,Porod s jiným porodním poraněním,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
661,Porod s jinými komplikacemi,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
662,Úmrtí následkem anestézie při nekomplikovaném porodu,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
670,"Horečka omladnic, infekce při porodu nebo v šestinedělí",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
671,Zánět žil a trombóza v šestinedělí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
672,Horečka neznámého původu v šestinedělí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
673,Plicní vmetek v šestinedělí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
674,Mozkové krvácení v šestinedělí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
675,Krevní dyskrazie v šestinedělí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
676,Anémie v šestinedělí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
677,Jiné a NS komplikace šestinedělí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
678,Zánět prsu a jiné poruchy laktace,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
,,,,,,,,,,,,,,,,,,,,,,,,,
XII,Nemoci kůže a podkožního vaziva,23,-,-,-,-,-,-,-,1,-,1,1,1,-,-,2,3,1,2,3,1,4,3,
680,"Furunkl,karbunkl, furunkulóza",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
681,Zánět podkožního vaziva prstů ruky nebo nohy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
682,Jiný zánět nebo hlíza podkožního vaziva,13,-,-,-,-,-,-,-,-,-,-,1,1,-,-,1,3,-,1,2,1,3,-,
683,Akutní zánět mízních uzlin,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
684,Impetigo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
685,Pilonidální cysta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
686,Jiné místní infekce kůže a podkožního vaziva,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,
690,Seboroický zánět kůže,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
691,Infantilní ekzém a příbuzná onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
692,Jiný ekzém a dermatitis,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
693,Dermatitis herpetiformis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
694,Pemfigus,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
695,Erytémová onemocnění,2,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,
696,Lupénka a podobná onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
697,Lichen,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
698,Pruritus a podobná onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
700,Kuří oko a mozol,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
701,Jiná hypertrofická a atrofická onemocnění kůže,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
702,Jiné dermatózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
703,Nemoci nehtů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
704,Nemoci vlasů a vlsových váčků,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
705,Nemoci potních žláz,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
706,Nemoci mazových žláz,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
707,Chronický kožní vřed,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,
708,Kopřivka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
709,Jiné kožní nemoci,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
XIII,Nemoci kostí a pohybového ústrojí,68,2,-,-,-,-,2,1,3,2,-,-,2,1,1,5,4,9,8,9,7,9,3,
710,Akutní hnisavý zánět kloubů,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
711,Akutní nehnisavý infekční zánět kloubů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
712,Polyarthritis chronica progressiva,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,4,1,2,4,1,-,
713,Osteoartrosis a příbuzná onemocnění,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,4,2,
714,Jiné určené druhy kloubních zánětů,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
715,Kloubní záněty blíže nespecifikované,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
716,Mnohočený zánět svalů,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
717,Mimokloubní revmatismy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
718,Změny kloubní blíže nespecifikované,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
719,Spodylarthritis ankylopoetica,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,
720,Zánět kostní dřeně a okostice,19,1,-,-,-,-,-,-,-,-,-,-,2,-,1,2,1,2,4,3,2,1,-,
721,Osteitis deformans- Pagetova nemoc,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,1,-,
722,Aseptické nekrózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
723,Jiné nemoci kostí,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,1,-,
724,Vniřní poruchy kloubů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
725,Výhřez nebo protruse meziobratlové ploténky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
726,Změny ve skloubení kosti pánevní s kostí křížovou,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
727,Kloubní ztuhlost,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
728,Vertebrogenní bolestivé syndromy,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,
729,Jiné nemoci kloubů,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
730,Otlačenina,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
731,"Synovitis, bursitis, tendosynovitis,tenosynovitis",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
732,Infekční zánět svalů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
733,"Jiná onemocnění svalů,šlach a povázek",8,-,-,-,-,-,1,1,3,2,-,-,-,-,-,-,-,-,-,1,-,-,-,
734,Difúzní onemocnění pojivové tkáně,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,
735,Deformity páteře,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
736,Plochá noha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
737,Vbočení a vybočení palce nohy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
738,Jiné deformity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
XIV,Vrozené vady,362,276,16,6,6,6,11,5,7,6,-,3,6,-,4,4,3,2,-,-,1,-,-,
740,Anencephalia,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
741,Rozštěp páteře,9,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
742,Vrozená vodnatelnost mozku,33,27,4,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
