1986,Zemřelé ženy podle podrobného seznamu příčin smrti a věku,,,,,,,,,,,,,,,,,,,,,,,,
MKN (1976),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+,
444,Tepenný vmetek nebo trombóza,65,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,3,3,3,7,21,15,12,
446,Polyarteriitis nodosa a příbuzná onemocnění,6,-,-,-,-,-,-,-,-,1,-,-,1,-,-,1,2,-,-,-,-,1,-,
447,Jiné nemoci tepen a tepének,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,-,-,-,  ,
448,Nemoci vlásečnic,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
451,Zánět žil,669,-,-,-,-,-,-,-,-,-,-,1,4,11,10,13,31,64,50,111,151,151,72,
452,Trombóza vrátnice,3,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,
453,Jiné žilní embolie a trombózy,59,-,-,-,-,-,-,-,-,-,-,1,-,2,-,1,2,6,7,11,9,9,11,
454,Žilní městky na dolních končetinách,62,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,4,6,12,16,11,9,
455,Hemoroidy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
456,Žilní městky jiných lokalizací,9,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,2,1,2,2,1,
457,Neinfekční nemoci mízních cest,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
458,Hypotense,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
459,Jiné nemoci oběhové soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VIII,Nemoci dýchací soustavy,3 390,31,7,2,2,2,2,1,6,9,11,10,13,39,30,59,93,159,172,445,713,804,780,
460,Akutní zánět nosohltanu,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,
461,Akutní zánět vedlejších nosních dutin,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
462,Akutní zanět hltanu,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
463,Akutní zánět mandlí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
464,Akutní zánět hrtanu a průdušnice,8,-,3,-,-,-,-,-,-,-,1,1,-,2,-,-,-,-,-,-,-,-,1,
465,Akutní infekce horních cest dýchacích na více místech nebo na místě blíže neurčeném NS,7,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,1,1,1,-,-,2,
466,Akutní zánět průdušek a průdušinek,48,2,-,1,-,-,-,-,1,-,-,-,-,-,1,1,1,-,1,4,10,14,12,
470,Vybočení nosní přepážky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
471,Nosní polypy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
472,Chronický zánět hltanu nebo nosohltanu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
473,Chronický zánět vedlejších nosních dutin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
474,Chronické nemoci mandlí a adenoidní tkáně,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
475,Peritonsilární hlíza,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
476,Chronický zánět hrtanu nebo hrtanu a průdušnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
477,Alergická rýma (i senná rýma),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
478,Jiné nemoci horních dýchacích cest,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
480,Virový zánět plic,85,3,1,-,-,-,1,1,-,1,-,-,-,2,-,-,-,-,2,10,22,22,20,
481,Pneumokokový zánět plic,28,-,-,-,-,-,-,-,-,-,1,-,-,1,1,2,1,2,2,2,1,6,9,
482,Jiný bakteriální zánět plic,11,1,-,-,-,-,-,-,,-,,-,-,-,-,-,-,1,1,-,1,4,3,
483,Zánět plic způsobený jiným určeným původcem,15,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,3,8,
484,Zánět plic při infekčních nemocech zařazených jinde,2,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,
485,Bronchopneumonie,1 251,15,2,-,1,2,1,-,2,3,1,4,4,9,6,11,12,43,42,133,284,338,338,
486,Pneumonie způsobená blíže neurčeným původcem,175,2,-,-,-,-,-,-,-,1,-,-,1,1,2,2,4,5,10,27,38,37,45,
487,Chřipka (i se zánětem plic nebo jinými projevy),232,3,-,-,-,-,-,-,2,1,3,1,2,-,3,2,5,3,9,30,35,65,68,
490,Zánět průdušek neurčený blíže jako akutní nebo chronický,17,2,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,1,1,2,5,3,1,
491,Chronický zánět průdušek,898,-,1,-,-,-,-,-,-,-,1,-,1,9,7,18,39,51,46,137,183,218,187,
492,Rozedma plic,120,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,6,10,7,16,31,24,24,
493,Astma,167,-,-,-,-,-,-,-,1,3,1,2,4,6,8,15,13,16,24,24,27,14,9,
494,Rozšíření průdušek,8,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,1,4,-,
495,Exogenní alergická alveolitis,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,
496,"Chronická obstrukce dýchacích cest, nezařazená jinde",45,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,2,4,3,9,11,5,7,
500,Pneumokonióza uhlokopů,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,
501,Asbestóza,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
502,Pneumokonióza způsobená jiným křemičitým prachem,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,1,-,1,2,
503,Pneumokonióza způsobená jiným anorganickým prachem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
504,Pneumopatie způsobená vdechováním jiného prachu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
505,Pneumokonióza blíže neurčená,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
506,Onemocnění dýchacího ústrojí způsobená chemickými dýmy a parami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
507,Pneumonitis způsobená pevnými nebo tekutými látkami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
508,Onemocnění dýchacího ústrojí způsobená jinými nebo blíže neurčenými vnějšími činiteli,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
510,Empyém,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1,-,-,1,-,
511,Zánět pohrudnice,11,-,-,-,-,-,-,-,-,-,-,-,1,1,,-,-,1,-,-,2,3,3,
512,Pneumotorax,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
513,Hlíza plic nebo mezihrudí,7,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,2,2,-,1,-,-,
514,Plicní překrvení nebo městnání krve v plicích,194,-,-,-,-,-,-,-,-,-,-,-,-,3,-,1,2,8,12,39,53,38,38,
515,Pozánětlivá fibróza plic,13,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,1,3,1,4,1,1,-,
516,Jiná alveolární  nebo parietoalveolární pneumopatie,9,-,-,-,-,-,-,-,-,-,-,-,-,2,-,1,2,-,1,2,-,1,-,
517,Postižení plic při nemocech zařazených jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
518,Jiné nemoci plic,10,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,2,2,1,1,-,
519,Jiné nemoci dýchací soustavy,5,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,2,-,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
IX,Nemoci trávicí soustavy,2 029,9,3,-,-,-,5,4,3,4,10,14,33,45,40,64,112,192,166,306,420,348,251,
520,Poruchy vývoje a erupce zubů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
521,Nemoci tvrdých zubních tkání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
522,Nemoci dřeně a periapikálních tkání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
523,Nemoci dásní a parodontu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
524,Dentofaciální anomálie včetně vad skusu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
525,Jiné nemoci a stavy zubů a podpůrných tkání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
526,Nemoci čelistí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
527,Nemoci slinných žláz,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
528,Nemoci měkkých ústních tkání  mimo specifická poškození dásně a jazyka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
529,Nemoci a jiné stavy jazyka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
530,Nemoci jícnu,13,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,1,2,3,2,2,1,
531,Žaludeční vřed,162,-,-,-,-,-,-,-,-,-,-,-,4,4,4,3,8,14,14,28,42,24,17,
532,Dvanáctníkový vřed,82,-,-,-,-,-,-,-,-,-,-,2,1,1,-,1,4,5,5,17,20,15,11,
533,Peptický vřed blíže neurčené lokalizace,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
534,Gastrojejunální vřed,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,
535,Zánět žaludku a dvanáctníku,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,2,-,1,
536,Poruchy funkce žaludku,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
537,Jiné nemoci žaludku a dvanáctníku,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,1,3,
540,Akutní apendicitis,20,-,-,-,-,-,-,-,-,1,-,-,1,1,-,-,-,3,1,2,5,3,3,
541,Apendicitis blíže neurčená,4,-,-,-,-,-,-,-,-,-,-,-,-,-,,,1,-,-,1,-,-,2,
542,Jiná apendicitis,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,-,
543,Jiné nemoci červovitého přívěsku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
550,Tříselná kýla,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,3,2,9,
551,Jiná kýla břišní dutiny s gangrénou,27,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,1,5,1,5,7,4,
552,Jiná kýla břišní dutiny s neprůchodností bez gangrény,62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,5,3,7,15,18,10,
553,Jiná kýla břišní dutiny bez  neprůchodnosti nebo gangrény,16,-,-,-,-,-,-,-,-,-,-,-,2,-,-,1,-,1,-,-,5,2,5,
555,Enteritis regionalis,9,-,-,-,-,-,-,-,-,-,2,-,1,-,1,-,1,2,1,,-,-,1,
556,Idiopatická proktokolitis,9,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,1,-,1,2,1,2,
557,Vaskulární insuficience střeva,159,-,-,-,-,-,-,1,-,-,-,1,1,-,1,3,5,5,12,24,39,40,27,
558,Jiná neinfekční gastroenteritis nebo kolitis,25,4,1,-,-,-,-,1,-,-,1,-,1,-,-,-,-,1,1,2,3,2,8,
560,Neprůchodnost sřev bez kýly,151,2,-,-,-,-,2,1,2,-,-,-,1,4,-,1,4,11,8,20,35,35,25,
562,Střevní divertikly,38,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,-,3,3,5,7,8,9,
564,"Funkční poruchy trávení, nezařazené jinde",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
565,Řitní trhliny a píštěle,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
566,Absces  řitní a konečníkové krajiny,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,
567,Zánět pobřišnice,62,-,-,-,-,-,1,-,-,1,-,1,1,4,-,1,3,4,8,14,6,13,5,
568,Jiné nemoci pobřišnice,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
569,Jiné nemoci střev,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,4,2,2,6,6,
570,Akutní a subakutní nekróza jater,15,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,1,3,2,4,1,1,1,
571,Chronické nemoci jater a cirhóza,543,1,-,-,-,-,1,-,-,1,4,7,12,24,24,29,50,79,57,85,90,57,22,
572,Jaterní hlíza a následky chronických nemocí jater,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,2,6,4,1,1,
573,Jiné nemoci jater,24,2,1,-,-,-,1,1,-,-,-,-,-,-,-,1,1,1,1,3,5,4,3,
574,Žlučové kameny,215,-,-,-,-,-,-,-,-,,-,-,1,1,3,2,8,17,18,37,48,54,26,
575,Jiné nemoci žlučníku,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,6,2,7,19,13,19,
576,Jiné nemoci žlučových cest,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,5,1,8,13,8,8,
577,Nemoci slinivky břišní,163,-,-,-,-,-,-,-,1,1,2,2,5,4,3,10,13,15,14,20,37,22,14,
578,Žaludeční nebo střevní krvácení,33,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,2,1,5,7,7,8,
579,Střevní malabsorpce,4,-,1,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,1,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
X,Nemoci močové a pohlavní soustavy,1 264,3,-,1,-,-,1,3,-,1,1,8,9,24,31,42,84,138,122,196,284,189,127,
580,Akutní zánět ledvin,10,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,2,-,2,-,1,1,
581,Nefrotický syndrom,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,
582,Chronický zánět ledvin,181,-,-,-,-,-,1,2,-,1,1,6,2,5,8,11,13,26,19,16,30,24,16,
583,Nefritis nebo nefropatie neurčená blíže jako akutní nebo chronická,31,-,-,-,-,-,-,-,-,-,-,-,-,2,2,1,1,3,6,5,3,3,5,
584,Akutní selhání ledvin,25,1,-,1,-,-,-,-,-,-,-,-,-,-,1,1,-,4,4,2,4,6,1,
585,Chronické selhání ledvin,198,1,-,-,-,-,-,-,-,-,-,1,1,3,5,5,12,21,21,32,39,32,25,
586,Selhání ledvin blíže neurčené,45,-,-,-,-,-,-,-,-,-,,-,-,-,-,1,3,6,5,6,10,10,4,
587,Skleróza ledvin blíže neurčená,12,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,-,4,3,1,-,
588,Nemoci vznikající z porušené funkce ledvin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
589,Malá ledvina z neznámé příčiny,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
590,Infekce ledvin,648,-,-,-,-,-,-,1,-,-,-,1,4,5,7,17,46,61,58,114,171,96,67,
591,Hydronefróza,7,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,2,1,-,-,1,1,
592,Kameny v ledvině a močovodu,63,-,-,-,-,-,-,-,-,-,-,-,-,4,2,3,4,6,5,13,17,4,5,
593,Jiné nemoci ledvin a močovodu,24,-,-,-,-,-,-,-,-,-,-,-,-,1,3,2,3,6,2,1,2,4,-,
594,Kameny v dolní části močového ústrojí,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,
595,Zánět močového měchýře,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,5,-,
596,Jiné nemoci měchýře,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,
597,Zánět močové trubice a uretrální syndrom,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
598,Zúžení močové trubice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
599,Jiné nemoci močové trubice a močového ústrojí vůbec,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,
600,Zbytnění předstojné žlázy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
601,Zánětlivé nemoci  předstojné žlázy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
602,Jiné nemoci předstojné žlázy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
603,Vodní kýla,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
604,Zánět varlat a nadvarlat,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
605,Hypertrofie předkožky a fimóza,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
606,Mužská neplodnost,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
607,Nemoci pyje,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
608,Jiné nemoci mužských pohlavních orgánů,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
610,Nezhoubné dysplazie prsů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
611,Jiné nemoci prsů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
614,"Zánětlivé nemoci  vaječníků, vejcovodů, pánevního vaziva a pobřišnice",5,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,2,1,-,
615,Zánětlivé nemoci dělohy mimo čípek,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
616,"Zánětlivé nemoci děložního čípku, pochvy a vulvy",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
617,Endometrióza,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
618,Výhřez pohlavních orgánů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
619,Píštěle postihující ženské pohlavní ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
620,"Nezánětlivé nemoci vaječníků, vejcovodů a širokého vazu",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
621,Nemoci dělohy nezařazené jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
622,Nezánětlivé nemoci děložního čípku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
623,Nezánětlivé nemoci pochvy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
624,Nezánětlivé nemoci vulvy a hráze,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
625,Bolest a jiné příznaky sdružené se ženskými pohlavními orgány,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
626,Poruchy menstruace a jiné abnormální krvácení ze ženského pohlavního ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
627,Menopauzální a postmenopauzální poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
628,Ženská neplodnost,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
629,Jiné nemoci ženských pohlavních orgánů,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
XI,"Komplikace těhotenství, porodu a šestinedělí",20,-,-,-,-,-,-,-,-,7,5,6,2,-,-,-,-,-,-,-,-,-,-,
630,Zásněť hroznová,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
631,Jiný abnormální produkt početí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
632,Zamlklý (nevypuzený) potrat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
633,Mimoděložní těhotenství,2,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,
634,Samovolný potrat,3,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,
635,Legálně indukovaný potrat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
636,Ilegálně indukovaný potrat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
637,Potrat blíže neurčený,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,
638,Nezdařený pokus o potrat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
639,Komplikace po porodu nebo mimoděložním nebo molárním těhotenství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
640,Krvácení v časném těhotenství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
641,"Krvácení před porodem, předčasné odloučení lůžka nebo vcestné lůžko",1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,
642,"Hypertense komplikující těhotenství, porod nebo šestinedělí",4,-,-,-,-,-,-,-,-,-,-,3,1,-,-,-,-,-,-,-,-,-,-,
643,Nadměrné zvracení v těhotenství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
644,Předčasný nebo hrozící porod,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
645,Prodloužené těhotenství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
646,"Jiné komplikace těhotenství, nezařazené jinde",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
647,"Infekční a parazitární onemocnění matky, zařaditelná jinam, ale komplikující těhotenství, porod nebo šestinedělí",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
648,"Jiná onemocnění matky zařaditelná jinam, ale komplikující těhotenství, porod nebo šestinedělí",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
650,Spontánní porod bez komplikací,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
651,Mnohočetné těhotenství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
652,Nepravidelná poloha nebo naléhání plodu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
653,Nepoměr,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
654,Abnormalita pánevních orgánů nebo měkkých tkání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
655,"Známá nebo suspektní abnormalita plodu, vedoucí k léčbě těhotné",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
656,Jiné stavy plodu a lůžka vedoucí k léčbě těhotné,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
657,Polyhydramnion,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
658,Jiné poruchy plodových obalů a plodové vody,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
659,"Jiné indikace pro péči nebo zákrok, souvisící s porodem, nezařazené jinde",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
660,Poruchy průběhu porodu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
661,Poruchy vypuzujících sil,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
662,Prodloužený porod,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
663,Poruchy pupečníku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
664,Poranění hráze nebo vulvy při porodu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
665,Jiné porodní poranění,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,
666,Poporodní krvácení,2,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,
667,Zadržené lůžko nebo blány bez krvácení,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
668,Komplikace po podání anestetik nebo analgetik při porodu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
669,"Jiné komplikace porodu, nezařazené jinde",4,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,
670,Větší puerperální infekce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
671,Žilní komplikace v těhotenství nebo šestinedělí,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,
672,Horečka neznámého původu v šestinedělí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
673,Porodnická embolie plic,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
674,"Jiné a blíže neurčené komplikace šestinedělí, nezařazené  jinde",1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,
