1991,Zemřelé ženy podle podrobného seznamu příčin smrti a věku,,,,,,,,,,,,,,,,,,,,,,,,
MKN (1976),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+,
444,Tepenný vmetek nebo trombóza,54,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,2,6,3,5,8,11,16,
446,Polyarteriitis nodosa a příbuzná onemocnění,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,
447,Jiné nemoci tepen a tepének,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,1,-,-,-,
448,Nemoci vlásečnic,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
451,Zánět žil,373,-,-,-,-,-,-,-,-,1,-,2,4,3,7,10,16,39,49,47,72,67,56,
452,Trombóza vrátnice,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,
453,Jiné žilní embolie a trombózy,60,-,-,-,-,-,-,-,-,-,-,1,-,-,2,1,2,2,5,7,13,17,10,
454,Žilní městky na dolních končetinách,48,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,2,2,8,4,9,11,8,
455,Hemoroidy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
456,Žilní městky jiných lokalizací,7,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,2,1,1,2,
457,Neinfekční nemoci mízních cest,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
458,Hypotense,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
459,Jiné nemoci oběhové soustavy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VIII,Nemoci dýchací soustavy,2 207,20,2,2,-,-,-,8,7,6,8,9,24,21,38,36,65,102,163,170,380,529,617,
460,Akutní zánět nosohltanu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
461,Akutní zánět vedlejších nosních dutin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
462,Akutní zanět hltanu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
463,Akutní zánět mandlí,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,
464,Akutní zánět hrtanu a průdušnice,4,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
465,Akutní infekce horních cest dýchacích na více místech nebo na místě blíže neurčeném NS,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,
466,Akutní zánět průdušek a průdušinek,14,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,1,1,4,6,
470,Vybočení nosní přepážky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
471,Nosní polypy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
472,Chronický zánět hltanu nebo nosohltanu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
473,Chronický zánět vedlejších nosních dutin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
474,Chronické nemoci mandlí a adenoidní tkáně,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
475,Peritonsilární hlíza,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
476,Chronický zánět hrtanu nebo hrtanu a průdušnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
477,Alergická rýma (i senná rýma),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
478,Jiné nemoci horních dýchacích cest,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
480,Virový zánět plic,24,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,1,1,-,2,8,9,
481,Pneumokokový zánět plic,17,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,-,1,3,5,3,
482,Jiný bakteriální zánět plic,22,1,-,-,-,-,-,1,-,-,-,-,-,-,1,1,1,-,3,1,4,3,6,
483,Zánět plic způsobený jiným určeným původcem,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,
484,Zánět plic při infekčních nemocech zařazených jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
485,Bronchopneumonie,975,14,1,1,-,-,-,4,4,2,6,4,7,7,9,9,16,28,50,72,175,259,307,
486,Pneumonie způsobená blíže neurčeným původcem,80,1,-,-,-,-,-,-,-,-,-,1,1,2,-,2,1,2,2,6,15,27,20,
487,Chřipka (i se zánětem plic nebo jinými projevy),91,2,-,-,-,-,-,1,1,1,-,-,2,1,1,1,3,-,6,7,9,21,35,
490,Zánět průdušek neurčený blíže jako akutní nebo chronický,31,-,-,-,-,-,-,-,-,-,1,-,1,-,1,-,-,3,2,-,6,8,9,
491,Chronický zánět průdušek,573,-,-,-,-,-,-,-,-,1,-,2,2,2,11,9,21,36,53,47,118,134,137,
492,Rozedma plic,66,-,-,-,-,-,-,-,-,-,-,-,1,1,1,2,4,4,11,3,9,14,16,
493,Astma,122,-,-,-,-,-,-,-,1,1,-,1,6,5,8,4,10,17,21,14,10,10,14,
494,Rozšíření průdušek,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,2,2,-,-,
495,Exogenní alergická alveolitis,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,
496,"Chronická obstrukce dýchacích cest, nezařazená jinde",30,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,3,3,3,4,2,7,6,
500,Pneumokonióza uhlokopů,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
501,Asbestóza,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
502,Pneumokonióza způsobená jiným křemičitým prachem,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,1,
503,Pneumokonióza způsobená jiným anorganickým prachem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
504,Pneumopatie způsobená vdechováním jiného prachu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
505,Pneumokonióza blíže neurčená,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
506,Onemocnění dýchacího ústrojí způsobená chemickými dýmy a parami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
507,Pneumonitis způsobená pevnými nebo tekutými látkami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
508,Onemocnění dýchacího ústrojí způsobená jinými nebo blíže neurčenými vnějšími činiteli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
510,Empyém,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,2,1,1,-,
511,Zánět pohrudnice,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,2,-,2,
512,Pneumotorax,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
513,Hlíza plic nebo mezihrudí,4,-,-,-,-,-,-,-,-,-,-,-,2,-,-,1,-,-,-,-,1,-,-,
514,Plicní překrvení nebo městnání krve v plicích,89,-,-,-,-,-,-,-,-,-,-,-,1,1,-,2,1,-,3,6,16,22,37,
515,Pozánětlivá fibróza plic,13,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,3,1,2,1,2,
516,Jiná alveolární  nebo parietoalveolární pneumopatie,15,-,-,-,-,-,-,1,-,-,1,1,-,-,-,2,-,3,2,2,1,-,2,
517,Postižení plic při nemocech zařazených jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
518,Jiné nemoci plic,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,1,-,-,-,
519,Jiné nemoci dýchací soustavy,4,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,1,-,-,1,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
IX,Nemoci trávicí soustavy,1 937,2,-,-,-,-,-,3,4,3,4,18,28,42,73,72,114,155,245,213,301,367,293,
520,Poruchy vývoje a erupce zubů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
521,Nemoci tvrdých zubních tkání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
522,Nemoci dřeně a periapikálních tkání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
523,Nemoci dásní a parodontu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
524,Dentofaciální anomálie včetně vad skusu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
525,Jiné nemoci a stavy zubů a podpůrných tkání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
526,Nemoci čelistí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
527,Nemoci slinných žláz,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,
528,Nemoci měkkých ústních tkání  mimo specifická poškození dásně a jazyka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
529,Nemoci a jiné stavy jazyka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
530,Nemoci jícnu,12,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,-,-,1,1,1,4,2,
531,Žaludeční vřed,136,-,-,-,-,-,-,-,-,-,-,-,2,4,1,6,2,12,16,21,24,26,22,
532,Dvanáctníkový vřed,66,-,-,-,-,-,-,-,-,-,-,1,-,-,2,3,1,6,4,9,13,16,11,
533,Peptický vřed blíže neurčené lokalizace,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,4,2,
534,Gastrojejunální vřed,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
535,Zánět žaludku a dvanáctníku,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,1,2,-,-,
536,Poruchy funkce žaludku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
537,Jiné nemoci žaludku a dvanáctníku,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,3,1,1,
540,Akutní apendicitis,28,-,-,-,-,-,-,1,-,-,-,-,1,-,1,-,3,2,3,3,4,5,5,
541,Apendicitis blíže neurčená,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
542,Jiná apendicitis,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,
543,Jiné nemoci červovitého přívěsku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
550,Tříselná kýla,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,7,4,
551,Jiná kýla břišní dutiny s gangrénou,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,6,2,7,7,6,
552,Jiná kýla břišní dutiny s neprůchodností bez gangrény,37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,3,5,1,8,6,12,
553,Jiná kýla břišní dutiny bez  neprůchodnosti nebo gangrény,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,-,4,1,3,
555,Enteritis regionalis,9,1,-,-,-,-,-,-,-,1,-,1,-,-,1,-,-,-,1,-,-,2,2,
556,Idiopatická proktokolitis,18,-,-,-,-,-,-,1,-,-,1,1,-,-,-,3,2,-,1,3,3,2,1,
557,Vaskulární insuficience střeva,156,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,5,7,14,22,35,45,27,
558,Jiná neinfekční gastroenteritis nebo kolitis,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,-,2,2,1,
560,Neprůchodnost sřev bez kýly,148,-,-,-,-,-,-,-,1,1,-,-,-,-,1,2,3,16,12,14,18,42,38,
562,Střevní divertikly,22,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,1,2,4,4,3,6,
564,"Funkční poruchy trávení, nezařazené jinde",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
565,Řitní trhliny a píštěle,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
566,Absces  řitní a konečníkové krajiny,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,1,
567,Zánět pobřišnice,66,-,-,-,-,-,-,-,-,-,-,-,-,-,5,2,5,7,7,11,8,9,12,
568,Jiné nemoci pobřišnice,3,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,1,-,-,-,
569,Jiné nemoci střev,15,-,-,-,-,-,-,-,1,-,-,-,-,1,1,-,-,2,-,3,2,1,4,
570,Akutní a subakutní nekróza jater,14,-,-,-,-,-,-,-,-,1,-,-,-,-,1,1,3,1,-,3,-,3,1,
571,Chronické nemoci jater a cirhóza,586,-,-,-,-,-,-,1,1,-,-,10,18,28,45,41,63,62,95,64,64,59,35,
572,Jaterní hlíza a následky chronických nemocí jater,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,3,4,4,5,3,-,
573,Jiné nemoci jater,14,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,2,-,5,2,2,
574,Žlučové kameny,191,-,-,-,-,-,-,-,-,-,-,2,-,1,2,2,5,10,23,20,35,49,42,
575,Jiné nemoci žlučníku,63,-,-,-,-,-,-,-,1,-,-,-,-,-,-,2,2,5,5,3,11,24,10,
576,Jiné nemoci žlučových cest,36,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,2,4,4,9,7,8,
577,Nemoci slinivky břišní,170,-,-,-,-,-,-,-,-,-,2,2,7,7,7,5,12,10,26,13,27,29,23,
578,Žaludeční nebo střevní krvácení,26,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,1,-,1,1,4,6,11,
579,Střevní malabsorpce,5,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,1,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
X,Nemoci močové a pohlavní soustavy,1 109,-,1,-,-,-,-,1,2,-,2,4,10,21,17,22,47,97,154,147,211,244,129,
580,Akutní zánět ledvin,14,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,6,3,3,
581,Nefrotický syndrom,6,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,1,1,-,
582,Chronický zánět ledvin,108,-,-,-,-,-,-,1,1,-,-,2,2,5,3,3,8,11,13,14,20,18,7,
583,Nefritis nebo nefropatie neurčená blíže jako akutní nebo chronická,32,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,7,3,2,8,5,1,
584,Akutní selhání ledvin,30,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,4,1,3,3,6,7,4,
585,Chronické selhání ledvin,311,-,-,-,-,-,-,-,1,-,-,-,3,3,4,8,15,20,54,38,54,76,35,
586,Selhání ledvin blíže neurčené,60,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,-,3,13,8,13,13,6,
587,Skleróza ledvin blíže neurčená,16,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,2,1,2,5,2,2,
588,Nemoci vznikající z porušené funkce ledvin,3,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,1,-,-,
589,Malá ledvina z neznámé příčiny,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,
590,Infekce ledvin,463,-,-,-,-,-,-,-,-,-,-,1,3,9,4,6,16,48,56,66,84,108,62,
591,Hydronefróza,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,1,4,1,
592,Kameny v ledvině a močovodu,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,7,8,5,3,3,
593,Jiné nemoci ledvin a močovodu,10,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,1,1,2,1,2,
594,Kameny v dolní části močového ústrojí,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
595,Zánět močového měchýře,7,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,4,1,1,
596,Jiné nemoci měchýře,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
597,Zánět močové trubice a uretrální syndrom,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
598,Zúžení močové trubice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
599,Jiné nemoci močové trubice a močového ústrojí vůbec,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,2,
600,Zbytnění předstojné žlázy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
601,Zánětlivé nemoci  předstojné žlázy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
602,Jiné nemoci předstojné žlázy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
603,Vodní kýla,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
604,Zánět varlat a nadvarlat,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
605,Hypertrofie předkožky a fimóza,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
606,Mužská neplodnost,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
607,Nemoci pyje,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
608,Jiné nemoci mužských pohlavních orgánů,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
610,Nezhoubné dysplazie prsů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
611,Jiné nemoci prsů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
614,"Zánětlivé nemoci  vaječníků, vejcovodů, pánevního vaziva a pobřišnice",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
615,Zánětlivé nemoci dělohy mimo čípek,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
616,"Zánětlivé nemoci děložního čípku, pochvy a vulvy",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
617,Endometrióza,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
618,Výhřez pohlavních orgánů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
619,Píštěle postihující ženské pohlavní ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
620,"Nezánětlivé nemoci vaječníků, vejcovodů a širokého vazu",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
621,Nemoci dělohy nezařazené jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
622,Nezánětlivé nemoci děložního čípku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
623,Nezánětlivé nemoci pochvy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
624,Nezánětlivé nemoci vulvy a hráze,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
625,Bolest a jiné příznaky sdružené se ženskými pohlavními orgány,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
626,Poruchy menstruace a jiné abnormální krvácení ze ženského pohlavního ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
627,Menopauzální a postmenopauzální poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
628,Ženská neplodnost,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
629,Jiné nemoci ženských pohlavních orgánů,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
XI,"Komplikace těhotenství, porodu a šestinedělí",17,-,-,-,-,-,-,-,-,5,4,2,3,3,-,-,-,-,-,-,-,-,-,
630,Zásněť hroznová,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
631,Jiný abnormální produkt početí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
632,Zamlklý (nevypuzený) potrat,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,
633,Mimoděložní těhotenství,2,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,
634,Samovolný potrat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
635,Legálně indukovaný potrat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
636,Ilegálně indukovaný potrat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
637,Potrat blíže neurčený,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
638,Nezdařený pokus o potrat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
639,Komplikace po porodu nebo mimoděložním nebo molárním těhotenství,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,
640,Krvácení v časném těhotenství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
641,"Krvácení před porodem, předčasné odloučení lůžka nebo vcestné lůžko",2,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,
642,"Hypertense komplikující těhotenství, porod nebo šestinedělí",2,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,
643,Nadměrné zvracení v těhotenství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
644,Předčasný nebo hrozící porod,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
645,Prodloužené těhotenství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
646,"Jiné komplikace těhotenství, nezařazené jinde",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
647,"Infekční a parazitární onemocnění matky, zařaditelná jinam, ale komplikující těhotenství, porod nebo šestinedělí",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
648,"Jiná onemocnění matky zařaditelná jinam, ale komplikující těhotenství, porod nebo šestinedělí",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
650,Spontánní porod bez komplikací,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
651,Mnohočetné těhotenství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
652,Nepravidelná poloha nebo naléhání plodu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
653,Nepoměr,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
654,Abnormalita pánevních orgánů nebo měkkých tkání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
655,"Známá nebo suspektní abnormalita plodu, vedoucí k léčbě těhotné",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
656,Jiné stavy plodu a lůžka vedoucí k léčbě těhotné,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
657,Polyhydramnion,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
658,Jiné poruchy plodových obalů a plodové vody,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
659,"Jiné indikace pro péči nebo zákrok, souvisící s porodem, nezařazené jinde",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
660,Poruchy průběhu porodu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
661,Poruchy vypuzujících sil,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
662,Prodloužený porod,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
663,Poruchy pupečníku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
664,Poranění hráze nebo vulvy při porodu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
665,Jiné porodní poranění,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,
666,Poporodní krvácení,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,
667,Zadržené lůžko nebo blány bez krvácení,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
668,Komplikace po podání anestetik nebo analgetik při porodu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
669,"Jiné komplikace porodu, nezařazené jinde",1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,
670,Větší puerperální infekce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
671,Žilní komplikace v těhotenství nebo šestinedělí,4,-,-,-,-,-,-,-,-,3,-,-,-,1,-,-,-,-,-,-,-,-,-,
672,Horečka neznámého původu v šestinedělí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
673,Porodnická embolie plic,2,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,
674,"Jiné a blíže neurčené komplikace šestinedělí, nezařazené  jinde",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
