1990,Zemřelé ženy podle podrobného seznamu příčin smrti a věku,,,,,,,,,,,,,,,,,,,,,,,,
MKN (1976),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+,
444,Tepenný vmetek nebo trombóza,69,-,-,-,-,-,-,-,-,-,-,-,1,2,-,1,1,5,6,12,10,17,14,
446,Polyarteriitis nodosa a příbuzná onemocnění,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
447,Jiné nemoci tepen a tepének,5,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,1,2,
448,Nemoci vlásečnic,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
451,Zánět žil,424,-,-,-,-,-,-,-,-,-,-,3,1,6,6,9,21,38,57,41,98,87,57,
452,Trombóza vrátnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
453,Jiné žilní embolie a trombózy,71,-,-,-,-,-,-,-,-,-,-,-,1,2,1,1,-,3,12,5,16,17,13,
454,Žilní městky na dolních končetinách,52,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,3,6,7,6,10,8,9,
455,Hemoroidy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
456,Žilní městky jiných lokalizací,6,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,1,1,2,
457,Neinfekční nemoci mízních cest,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
458,Hypotense,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
459,Jiné nemoci oběhové soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VIII,Nemoci dýchací soustavy,2 100,23,2,2,1,-,4,5,6,3,3,6,12,23,33,31,55,120,169,186,387,474,555,
460,Akutní zánět nosohltanu,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,-,-,
461,Akutní zánět vedlejších nosních dutin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
462,Akutní zanět hltanu,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
463,Akutní zánět mandlí,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
464,Akutní zánět hrtanu a průdušnice,4,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,
465,Akutní infekce horních cest dýchacích na více místech nebo na místě blíže neurčeném NS,4,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,
466,Akutní zánět průdušek a průdušinek,17,2,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,2,2,7,1,
470,Vybočení nosní přepážky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
471,Nosní polypy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
472,Chronický zánět hltanu nebo nosohltanu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
473,Chronický zánět vedlejších nosních dutin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
474,Chronické nemoci mandlí a adenoidní tkáně,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
475,Peritonsilární hlíza,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
476,Chronický zánět hrtanu nebo hrtanu a průdušnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
477,Alergická rýma (i senná rýma),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
478,Jiné nemoci horních dýchacích cest,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
480,Virový zánět plic,28,1,-,-,-,-,-,-,-,-,-,1,-,-,1,1,-,-,1,5,6,2,10,
481,Pneumokokový zánět plic,13,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,4,5,
482,Jiný bakteriální zánět plic,20,-,-,-,-,-,-,-,-,-,-,1,1,-,1,-,-,-,-,2,4,5,6,
483,Zánět plic způsobený jiným určeným původcem,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,1,
484,Zánět plic při infekčních nemocech zařazených jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
485,Bronchopneumonie,809,13,-,2,-,-,1,4,3,1,1,2,1,7,7,6,12,29,47,66,144,203,260,
486,Pneumonie způsobená blíže neurčeným původcem,60,3,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,3,4,5,14,13,15,
487,Chřipka (i se zánětem plic nebo jinými projevy),93,1,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,2,4,2,19,25,38,
490,Zánět průdušek neurčený blíže jako akutní nebo chronický,28,-,-,-,1,-,-,-,-,-,-,-,-,2,-,1,1,1,1,3,7,6,5,
491,Chronický zánět průdušek,615,-,-,-,-,-,-,-,-,1,-,2,1,2,8,10,21,48,62,59,117,140,144,
492,Rozedma plic,88,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,6,5,4,13,18,14,24,
493,Astma,121,-,-,-,-,-,-,-,3,-,-,-,5,5,10,9,8,14,22,9,15,12,9,
494,Rozšíření průdušek,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,
495,Exogenní alergická alveolitis,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,
496,"Chronická obstrukce dýchacích cest, nezařazená jinde",50,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,3,5,9,2,12,8,10,
500,Pneumokonióza uhlokopů,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
501,Asbestóza,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
502,Pneumokonióza způsobená jiným křemičitým prachem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
503,Pneumokonióza způsobená jiným anorganickým prachem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
504,Pneumopatie způsobená vdechováním jiného prachu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
505,Pneumokonióza blíže neurčená,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,
506,Onemocnění dýchacího ústrojí způsobená chemickými dýmy a parami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
507,Pneumonitis způsobená pevnými nebo tekutými látkami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
508,Onemocnění dýchacího ústrojí způsobená jinými nebo blíže neurčenými vnějšími činiteli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
510,Empyém,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,2,-,-,-,
511,Zánět pohrudnice,5,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,3,-,
512,Pneumotorax,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,
513,Hlíza plic nebo mezihrudí,5,-,-,-,-,-,-,-,-,-,-,-,-,2,1,-,-,-,-,1,-,-,1,
514,Plicní překrvení nebo městnání krve v plicích,75,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,2,6,6,16,19,24,
515,Pozánětlivá fibróza plic,18,-,-,-,-,-,-,-,-,-,1,-,-,2,1,-,1,4,2,1,2,4,-,
516,Jiná alveolární  nebo parietoalveolární pneumopatie,16,-,-,-,-,-,-,-,-,-,1,-,1,1,1,1,2,1,4,2,2,-,-,
517,Postižení plic při nemocech zařazených jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
518,Jiné nemoci plic,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,2,-,
519,Jiné nemoci dýchací soustavy,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,1,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
IX,Nemoci trávicí soustavy,2 003,6,2,-,-,-,3,2,3,2,2,18,32,61,62,68,100,177,260,206,402,336,261,
520,Poruchy vývoje a erupce zubů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
521,Nemoci tvrdých zubních tkání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
522,Nemoci dřeně a periapikálních tkání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
523,Nemoci dásní a parodontu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
524,Dentofaciální anomálie včetně vad skusu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
525,Jiné nemoci a stavy zubů a podpůrných tkání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
526,Nemoci čelistí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
527,Nemoci slinných žláz,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
528,Nemoci měkkých ústních tkání  mimo specifická poškození dásně a jazyka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
529,Nemoci a jiné stavy jazyka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
530,Nemoci jícnu,8,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,3,2,2,
531,Žaludeční vřed,141,-,-,-,-,-,-,-,-,-,-,-,1,2,2,2,5,12,16,12,29,33,27,
532,Dvanáctníkový vřed,81,-,-,-,-,-,-,-,-,-,-,-,1,2,-,2,3,4,13,8,16,15,17,
533,Peptický vřed blíže neurčené lokalizace,9,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,2,1,1,1,1,1,
534,Gastrojejunální vřed,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
535,Zánět žaludku a dvanáctníku,5,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,
536,Poruchy funkce žaludku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
537,Jiné nemoci žaludku a dvanáctníku,6,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,2,-,1,1,
540,Akutní apendicitis,27,-,1,-,-,-,1,-,-,-,-,-,-,1,1,1,-,-,2,1,6,6,7,
541,Apendicitis blíže neurčená,4,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,1,
542,Jiná apendicitis,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,
543,Jiné nemoci červovitého přívěsku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
550,Tříselná kýla,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,4,5,
551,Jiná kýla břišní dutiny s gangrénou,43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,6,7,7,12,6,
552,Jiná kýla břišní dutiny s neprůchodností bez gangrény,44,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,-,3,3,12,9,13,
553,Jiná kýla břišní dutiny bez  neprůchodnosti nebo gangrény,18,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,3,2,3,3,2,2,
555,Enteritis regionalis,8,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,2,2,1,-,1,1,-,
556,Idiopatická proktokolitis,9,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,2,2,-,1,1,1,
557,Vaskulární insuficience střeva,144,-,-,-,-,-,-,-,-,-,-,1,-,1,2,1,3,7,16,19,44,23,27,
558,Jiná neinfekční gastroenteritis nebo kolitis,19,2,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,1,1,4,5,4,
560,Neprůchodnost sřev bez kýly,138,3,-,-,-,-,1,-,-,-,-,1,2,3,3,1,4,12,9,9,36,31,23,
562,Střevní divertikly,31,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,2,3,5,6,8,4,
564,"Funkční poruchy trávení, nezařazené jinde",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
565,Řitní trhliny a píštěle,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
566,Absces  řitní a konečníkové krajiny,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
567,Zánět pobřišnice,59,1,-,-,-,-,-,-,-,-,-,-,2,1,2,1,3,4,7,6,10,11,11,
568,Jiné nemoci pobřišnice,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,1,-,-,
569,Jiné nemoci střev,16,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,2,3,4,4,1,
570,Akutní a subakutní nekróza jater,10,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,2,2,1,1,2,-,
571,Chronické nemoci jater a cirhóza,585,-,-,-,-,-,-,-,1,1,1,9,13,40,38,41,54,78,92,59,90,48,20,
572,Jaterní hlíza a následky chronických nemocí jater,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,5,3,6,2,1,
573,Jiné nemoci jater,28,-,-,-,-,-,-,1,-,-,-,1,2,-,3,2,-,1,2,3,7,4,2,
574,Žlučové kameny,235,-,-,-,-,-,-,-,-,-,-,-,2,2,1,3,10,19,30,28,44,53,43,
575,Jiné nemoci žlučníku,51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,3,6,5,16,16,4,
576,Jiné nemoci žlučových cest,38,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,2,6,4,9,4,9,
577,Nemoci slinivky břišní,166,-,-,-,-,-,-,-,1,1,-,4,4,6,4,7,8,12,27,18,31,28,15,
578,Žaludeční nebo střevní krvácení,41,-,-,-,-,-,-,-,-,-,-,1,2,-,-,-,-,1,5,2,10,9,11,
579,Střevní malabsorpce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
X,Nemoci močové a pohlavní soustavy,1 167,1,2,-,-,-,1,1,2,2,2,5,11,11,15,31,53,117,190,127,266,199,131,
580,Akutní zánět ledvin,7,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,1,2,2,-,-,
581,Nefrotický syndrom,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,-,1,-,-,
582,Chronický zánět ledvin,121,-,-,-,-,-,1,1,1,1,-,1,3,5,3,1,8,13,24,14,20,15,10,
583,Nefritis nebo nefropatie neurčená blíže jako akutní nebo chronická,31,-,2,-,-,-,-,-,-,-,-,-,-,-,2,1,4,6,6,3,5,1,1,
584,Akutní selhání ledvin,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,2,1,5,5,5,
585,Chronické selhání ledvin,278,-,-,-,-,-,-,-,-,-,-,2,3,1,4,10,9,24,41,35,59,55,35,
586,Selhání ledvin blíže neurčené,48,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,1,7,5,5,9,10,9,
587,Skleróza ledvin blíže neurčená,13,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,1,1,5,3,
588,Nemoci vznikající z porušené funkce ledvin,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,
589,Malá ledvina z neznámé příčiny,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
590,Infekce ledvin,532,-,-,-,-,-,-,-,1,-,2,-,2,3,3,17,24,50,89,51,137,96,57,
591,Hydronefróza,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,3,3,-,1,
592,Kameny v ledvině a močovodu,65,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,8,13,9,17,8,4,
593,Jiné nemoci ledvin a močovodu,17,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,3,1,3,2,6,-,-,
594,Kameny v dolní části močového ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
595,Zánět močového měchýře,7,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,1,-,1,1,2,
596,Jiné nemoci měchýře,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
597,Zánět močové trubice a uretrální syndrom,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,
598,Zúžení močové trubice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
599,Jiné nemoci močové trubice a močového ústrojí vůbec,5,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,2,-,-,-,-,2,
600,Zbytnění předstojné žlázy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
601,Zánětlivé nemoci  předstojné žlázy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
602,Jiné nemoci předstojné žlázy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
603,Vodní kýla,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
604,Zánět varlat a nadvarlat,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
605,Hypertrofie předkožky a fimóza,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
606,Mužská neplodnost,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
607,Nemoci pyje,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
608,Jiné nemoci mužských pohlavních orgánů,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
610,Nezhoubné dysplazie prsů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
611,Jiné nemoci prsů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
614,"Zánětlivé nemoci  vaječníků, vejcovodů, pánevního vaziva a pobřišnice",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
615,Zánětlivé nemoci dělohy mimo čípek,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
616,"Zánětlivé nemoci děložního čípku, pochvy a vulvy",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
617,Endometrióza,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
618,Výhřez pohlavních orgánů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
619,Píštěle postihující ženské pohlavní ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
620,"Nezánětlivé nemoci vaječníků, vejcovodů a širokého vazu",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
621,Nemoci dělohy nezařazené jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
622,Nezánětlivé nemoci děložního čípku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
623,Nezánětlivé nemoci pochvy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
624,Nezánětlivé nemoci vulvy a hráze,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
625,Bolest a jiné příznaky sdružené se ženskými pohlavními orgány,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
626,Poruchy menstruace a jiné abnormální krvácení ze ženského pohlavního ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
627,Menopauzální a postmenopauzální poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
628,Ženská neplodnost,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
629,Jiné nemoci ženských pohlavních orgánů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
XI,"Komplikace těhotenství, porodu a šestinedělí",11,-,-,-,-,-,-,-,-,3,1,2,4,1,-,-,-,-,-,-,-,-,-,
630,Zásněť hroznová,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
631,Jiný abnormální produkt početí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
632,Zamlklý (nevypuzený) potrat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
633,Mimoděložní těhotenství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
634,Samovolný potrat,2,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,
635,Legálně indukovaný potrat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
636,Ilegálně indukovaný potrat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
637,Potrat blíže neurčený,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
638,Nezdařený pokus o potrat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
639,Komplikace po porodu nebo mimoděložním nebo molárním těhotenství,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,
640,Krvácení v časném těhotenství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
641,"Krvácení před porodem, předčasné odloučení lůžka nebo vcestné lůžko",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
642,"Hypertense komplikující těhotenství, porod nebo šestinedělí",1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,
643,Nadměrné zvracení v těhotenství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
644,Předčasný nebo hrozící porod,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
645,Prodloužené těhotenství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
646,"Jiné komplikace těhotenství, nezařazené jinde",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
647,"Infekční a parazitární onemocnění matky, zařaditelná jinam, ale komplikující těhotenství, porod nebo šestinedělí",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
648,"Jiná onemocnění matky zařaditelná jinam, ale komplikující těhotenství, porod nebo šestinedělí",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
650,Spontánní porod bez komplikací,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
651,Mnohočetné těhotenství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
652,Nepravidelná poloha nebo naléhání plodu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
653,Nepoměr,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
654,Abnormalita pánevních orgánů nebo měkkých tkání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
655,"Známá nebo suspektní abnormalita plodu, vedoucí k léčbě těhotné",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
656,Jiné stavy plodu a lůžka vedoucí k léčbě těhotné,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
657,Polyhydramnion,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
658,Jiné poruchy plodových obalů a plodové vody,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
659,"Jiné indikace pro péči nebo zákrok, souvisící s porodem, nezařazené jinde",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
660,Poruchy průběhu porodu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
661,Poruchy vypuzujících sil,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
662,Prodloužený porod,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
663,Poruchy pupečníku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
664,Poranění hráze nebo vulvy při porodu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
665,Jiné porodní poranění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
666,Poporodní krvácení,2,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,
667,Zadržené lůžko nebo blány bez krvácení,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
668,Komplikace po podání anestetik nebo analgetik při porodu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
669,"Jiné komplikace porodu, nezařazené jinde",1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,
670,Větší puerperální infekce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
671,Žilní komplikace v těhotenství nebo šestinedělí,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,
672,Horečka neznámého původu v šestinedělí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
673,Porodnická embolie plic,3,-,-,-,-,-,-,-,-,1,-,-,1,1,-,-,-,-,-,-,-,-,-,
674,"Jiné a blíže neurčené komplikace šestinedělí, nezařazené  jinde",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
