1986,Zemřelí muži podle podrobného seznamu příčin smrti a věku,,,,,,,,,,,,,,,,,,,,,,,,
MKN (1976),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+,
444,Tepenný vmetek nebo trombóza,74,-,-,-,-,-,-,-,-,-,-,-,-,1,2,2,6,15,7,13,12,11,5,
446,Polyarteriitis nodosa a příbuzná onemocnění,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,
447,Jiné nemoci tepen a tepének,4,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,1,-,1,-,-,-,
448,Nemoci vlásečnic,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
451,Zánět žil,411,-,-,-,-,-,-,-,-,-,-,2,4,6,9,13,31,56,57,68,93,51,21,
452,Trombóza vrátnice,3,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,2,-,-,-,-,-,
453,Jiné žilní embolie a trombózy,50,-,-,-,1,-,-,-,-,-,-,-,1,2,-,3,1,6,7,13,8,5,3,
454,Žilní městky na dolních končetinách,41,-,-,-,-,-,-,-,-,-,-,-,-,4,3,1,1,4,3,7,10,3,5,
455,Hemoroidy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
456,Žilní městky jiných lokalizací,15,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,2,1,1,2,3,1,-,
457,Neinfekční nemoci mízních cest,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
458,Hypotense,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
459,Jiné nemoci oběhové soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VIII,Nemoci dýchací soustavy,4 217,57,9,3,1,1,5,7,10,9,12,23,44,61,70,125,257,391,392,665,937,736,402,
460,Akutní zánět nosohltanu,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,1,-,
461,Akutní zánět vedlejších nosních dutin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
462,Akutní zanět hltanu,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,
463,Akutní zánět mandlí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
464,Akutní zánět hrtanu a průdušnice,8,1,1,2,1,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,1,-,
465,Akutní infekce horních cest dýchacích na více místech nebo na místě blíže neurčeném NS,8,6,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,
466,Akutní zánět průdušek a průdušinek,53,11,2,-,-,-,-,1,-,1,-,4,2,1,1,-,1,1,4,6,10,5,3,
470,Vybočení nosní přepážky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
471,Nosní polypy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
472,Chronický zánět hltanu nebo nosohltanu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
473,Chronický zánět vedlejších nosních dutin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
474,Chronické nemoci mandlí a adenoidní tkáně,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
475,Peritonsilární hlíza,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
476,Chronický zánět hrtanu nebo hrtanu a průdušnice,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
477,Alergická rýma (i senná rýma),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
478,Jiné nemoci horních dýchacích cest,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
480,Virový zánět plic,47,4,2,-,-,-,-,-,-,-,1,-,2,-,1,-,-,1,1,7,11,11,6,
481,Pneumokokový zánět plic,37,-,-,-,-,-,-,-,1,-,-,-,5,2,4,5,3,3,1,2,1,7,3,
482,Jiný bakteriální zánět plic,12,-,-,-,-,-,-,-,,-,,1,,1,-,-,2,2,-,1,4,-,1,
483,Zánět plic způsobený jiným určeným původcem,11,-,-,-,-,-,-,-,-,-,,-,-,1,1,-,-,-,1,2,5,1,-,
484,Zánět plic při infekčních nemocech zařazených jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
485,Bronchopneumonie,907,22,3,-,-,-,2,2,6,2,7,4,13,13,13,20,33,61,69,138,193,184,122,
486,Pneumonie způsobená blíže neurčeným původcem,138,6,-,-,-,-,1,-,-,1,-,-,2,8,4,7,7,7,8,23,25,24,15,
487,Chřipka (i se zánětem plic nebo jinými projevy),119,2,-,-,-,-,-,-,-,2,-,1,2,4,-,2,4,7,6,15,20,24,30,
490,Zánět průdušek neurčený blíže jako akutní nebo chronický,29,1,-,-,-,-,-,-,-,-,-,1,-,-,-,2,-,1,2,3,8,6,5,
491,Chronický zánět průdušek,1 786,1,-,-,-,-,-,-,1,1,-,6,7,17,20,55,110,170,188,277,459,324,150,
492,Rozedma plic,268,1,-,-,-,-,-,2,-,-,-,1,2,2,4,8,20,29,26,52,61,38,22,
493,Astma,174,-,-,1,-,-,2,2,1,2,3,3,3,2,5,10,29,25,12,28,23,19,4,
494,Rozšíření průdušek,10,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,1,1,2,1,-,1,
495,Exogenní alergická alveolitis,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
496,"Chronická obstrukce dýchacích cest, nezařazená jinde",124,-,-,-,-,-,-,-,-,-,-,-,1,1,3,5,10,16,16,22,19,22,9,
500,Pneumokonióza uhlokopů,239,-,-,-,-,-,-,-,-,-,-,-,-,-,2,6,19,40,28,39,51,39,15,
501,Asbestóza,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
502,Pneumokonióza způsobená jiným křemičitým prachem,27,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,4,4,3,7,2,4,2,
503,Pneumokonióza způsobená jiným anorganickým prachem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
504,Pneumopatie způsobená vdechováním jiného prachu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
505,Pneumokonióza blíže neurčená,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
506,Onemocnění dýchacího ústrojí způsobená chemickými dýmy a parami,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
507,Pneumonitis způsobená pevnými nebo tekutými látkami,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
508,Onemocnění dýchacího ústrojí způsobená jinými nebo blíže neurčenými vnějšími činiteli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
510,Empyém,15,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1,1,3,4,1,2,-,-,
511,Zánět pohrudnice,8,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,1,2,1,2,-,-,
512,Pneumotorax,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,
513,Hlíza plic nebo mezihrudí,16,-,-,-,-,-,-,-,-,-,1,1,1,2,3,-,2,1,1,1,1,1,1,
514,Plicní překrvení nebo městnání krve v plicích,119,-,-,-,-,-,-,-,-,-,-,-,2,2,1,1,3,10,13,24,30,21,12,
515,Pozánětlivá fibróza plic,9,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,-,1,3,-,1,-,
516,Jiná alveolární  nebo parietoalveolární pneumopatie,12,-,-,-,-,-,-,-,-,-,-,-,1,1,2,1,4,1,-,-,2,-,-,
517,Postižení plic při nemocech zařazených jinde,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,
518,Jiné nemoci plic,15,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,4,2,3,3,1,-,
519,Jiné nemoci dýchací soustavy,7,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,1,-,1,1,2,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
IX,Nemoci trávicí soustavy,2 761,13,3,2,-,1,7,1,5,9,15,55,125,180,155,210,313,365,269,324,372,220,117,
520,Poruchy vývoje a erupce zubů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
521,Nemoci tvrdých zubních tkání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
522,Nemoci dřeně a periapikálních tkání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
523,Nemoci dásní a parodontu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
524,Dentofaciální anomálie včetně vad skusu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
525,Jiné nemoci a stavy zubů a podpůrných tkání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
526,Nemoci čelistí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
527,Nemoci slinných žláz,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
528,Nemoci měkkých ústních tkání  mimo specifická poškození dásně a jazyka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
529,Nemoci a jiné stavy jazyka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
530,Nemoci jícnu,17,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,1,2,6,3,3,-,
531,Žaludeční vřed,208,-,-,-,-,-,-,-,-,1,1,1,10,10,9,16,20,23,10,38,35,25,9,
532,Dvanáctníkový vřed,174,-,-,-,-,-,-,-,-,-,1,2,9,6,10,10,17,27,23,28,17,17,7,
533,Peptický vřed blíže neurčené lokalizace,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,1,2,1,1,
534,Gastrojejunální vřed,1,-,-,-,-,-,-,-,-,-,-,-,1,,-,-,-,-,-,-,-,-,-,
535,Zánět žaludku a dvanáctníku,4,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,1,-,1,
536,Poruchy funkce žaludku,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,
537,Jiné nemoci žaludku a dvanáctníku,13,-,-,-,-,-,-,-,-,-,-,-,1,1,1,3,-,1,2,1,2,1,-,
540,Akutní apendicitis,43,-,2,-,-,-,2,-,1,1,-,-,-,-,2,-,2,3,2,9,8,7,4,
541,Apendicitis blíže neurčená,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,
542,Jiná apendicitis,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,
543,Jiné nemoci červovitého přívěsku,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
550,Tříselná kýla,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,3,1,4,10,7,8,
551,Jiná kýla břišní dutiny s gangrénou,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,3,3,1,1,
552,Jiná kýla břišní dutiny s neprůchodností bez gangrény,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,2,2,3,
553,Jiná kýla břišní dutiny bez  neprůchodnosti nebo gangrény,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,1,-,2,
555,Enteritis regionalis,8,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,-,2,-,1,-,1,-,
556,Idiopatická proktokolitis,9,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,3,1,-,-,2,1,-,
557,Vaskulární insuficience střeva,100,-,-,-,-,-,-,-,-,-,-,1,3,1,2,3,11,9,9,19,26,10,6,
558,Jiná neinfekční gastroenteritis nebo kolitis,19,3,-,-,-,-,-,-,-,1,-,-,1,1,-,1,1,2,1,2,2,1,3,
560,Neprůchodnost sřev bez kýly,114,4,-,-,-,-,1,-,-,1,-,-,4,1,2,4,6,10,12,15,20,17,17,
562,Střevní divertikly,20,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,3,4,2,3,5,1,
564,"Funkční poruchy trávení, nezařazené jinde",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
565,Řitní trhliny a píštěle,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,
566,Absces  řitní a konečníkové krajiny,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
567,Zánět pobřišnice,43,1,-,-,-,-,-,-,2,1,1,-,1,1,-,4,2,6,2,5,8,5,4,
568,Jiné nemoci pobřišnice,5,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,1,-,-,1,1,-,-,
569,Jiné nemoci střev,22,-,-,-,-,-,-,-,-,-,-,-,-,2,2,1,1,3,3,4,3,-,3,
570,Akutní a subakutní nekróza jater,22,-,-,-,-,-,-,-,-,-,-,2,1,-,5,2,1,5,3,2,-,1,-,
571,Chronické nemoci jater a cirhóza,1 264,1,-,-,-,-,-,-,1,3,6,26,70,120,92,125,194,198,141,106,120,46,15,
572,Jaterní hlíza a následky chronických nemocí jater,17,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,1,3,1,3,4,2,-,
573,Jiné nemoci jater,39,3,1,2,-,1,4,1,-,-,-,1,2,-,1,5,2,7,2,2,3,2,-,
574,Žlučové kameny,148,-,-,-,-,-,-,-,-,-,-,-,-,3,4,2,4,15,15,29,36,27,13,
575,Jiné nemoci žlučníku,54,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,7,7,7,5,17,5,4,
576,Jiné nemoci žlučových cest,34,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,-,3,3,2,11,5,5,
577,Nemoci slinivky břišní,262,-,-,-,-,-,-,-,1,1,4,17,21,31,18,21,29,25,19,24,23,22,6,
578,Žaludeční nebo střevní krvácení,35,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,5,3,5,3,7,4,3,
579,Střevní malabsorpce,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
X,Nemoci močové a pohlavní soustavy,1 671,3,-,-,-,-,1,2,1,3,3,12,26,33,35,51,98,154,147,296,391,257,158,
580,Akutní zánět ledvin,11,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,2,2,1,1,
581,Nefrotický syndrom,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,1,-,-,
582,Chronický zánět ledvin,207,-,-,-,-,-,-,-,-,2,1,5,11,11,15,17,26,24,23,20,29,16,7,
583,Nefritis nebo nefropatie neurčená blíže jako akutní nebo chronická,27,1,-,-,-,-,-,-,-,-,-,1,2,1,-,1,1,3,2,2,6,5,2,
584,Akutní selhání ledvin,20,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,5,4,5,2,2,
585,Chronické selhání ledvin,194,-,-,-,-,-,-,1,-,-,2,2,5,7,7,5,13,18,18,28,48,27,13,
586,Selhání ledvin blíže neurčené,28,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,3,2,2,6,8,3,2,
587,Skleróza ledvin blíže neurčená,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,1,2,6,2,-,
588,Nemoci vznikající z porušené funkce ledvin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
589,Malá ledvina z neznámé příčiny,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
590,Infekce ledvin,530,1,-,-,-,-,1,1,1,-,-,3,4,11,10,23,39,64,50,90,106,78,48,
591,Hydronefróza,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,3,-,-,
592,Kameny v ledvině a močovodu,69,-,-,-,-,-,-,-,-,1,-,-,1,1,-,-,3,7,10,15,22,7,2,
593,Jiné nemoci ledvin a močovodu,34,-,-,-,-,-,-,-,-,-,-,1,1,1,2,1,3,6,1,7,6,3,2,
594,Kameny v dolní části močového ústrojí,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,1,-,-,1,
595,Zánět močového měchýře,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,1,1,-,
596,Jiné nemoci měchýře,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,3,1,1,
597,Zánět močové trubice a uretrální syndrom,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
598,Zúžení močové trubice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
599,Jiné nemoci močové trubice a močového ústrojí vůbec,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,5,2,1,
600,Zbytnění předstojné žlázy,496,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,6,26,30,109,137,109,76,
601,Zánětlivé nemoci  předstojné žlázy,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,
602,Jiné nemoci předstojné žlázy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
603,Vodní kýla,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
604,Zánět varlat a nadvarlat,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
605,Hypertrofie předkožky a fimóza,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
606,Mužská neplodnost,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
607,Nemoci pyje,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
608,Jiné nemoci mužských pohlavních orgánů,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,-,-,
610,Nezhoubné dysplazie prsů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
611,Jiné nemoci prsů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
614,"Zánětlivé nemoci  vaječníků, vejcovodů, pánevního vaziva a pobřišnice",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
615,Zánětlivé nemoci dělohy mimo čípek,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
616,"Zánětlivé nemoci děložního čípku, pochvy a vulvy",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
617,Endometrióza,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
618,Výhřez pohlavních orgánů,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
619,Píštěle postihující ženské pohlavní ústrojí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
620,"Nezánětlivé nemoci vaječníků, vejcovodů a širokého vazu",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
621,Nemoci dělohy nezařazené jinde,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
622,Nezánětlivé nemoci děložního čípku,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
623,Nezánětlivé nemoci pochvy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
624,Nezánětlivé nemoci vulvy a hráze,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
625,Bolest a jiné příznaky sdružené se ženskými pohlavními orgány,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
626,Poruchy menstruace a jiné abnormální krvácení ze ženského pohlavního ústrojí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
627,Menopauzální a postmenopauzální poruchy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
628,Ženská neplodnost,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
629,Jiné nemoci ženských pohlavních orgánů,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
,,,,,,,,,,,,,,,,,,,,,,,,,
XI,"Komplikace těhotenství, porodu a šestinedělí",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
630,Zásněť hroznová,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
631,Jiný abnormální produkt početí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
632,Zamlklý (nevypuzený) potrat,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
633,Mimoděložní těhotenství,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
634,Samovolný potrat,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
635,Legálně indukovaný potrat,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
636,Ilegálně indukovaný potrat,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
637,Potrat blíže neurčený,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
638,Nezdařený pokus o potrat,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
639,Komplikace po porodu nebo mimoděložním nebo molárním těhotenství,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
640,Krvácení v časném těhotenství,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
641,"Krvácení před porodem, předčasné odloučení lůžka nebo vcestné lůžko",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
642,"Hypertense komplikující těhotenství, porod nebo šestinedělí",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
643,Nadměrné zvracení v těhotenství,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
644,Předčasný nebo hrozící porod,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
645,Prodloužené těhotenství,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
646,"Jiné komplikace těhotenství, nezařazené jinde",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
647,"Infekční a parazitární onemocnění matky, zařaditelná jinam, ale komplikující těhotenství, porod nebo šestinedělí",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
648,"Jiná onemocnění matky zařaditelná jinam, ale komplikující těhotenství, porod nebo šestinedělí",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
650,Spontánní porod bez komplikací,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
651,Mnohočetné těhotenství,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
652,Nepravidelná poloha nebo naléhání plodu,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
653,Nepoměr,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
654,Abnormalita pánevních orgánů nebo měkkých tkání,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
655,"Známá nebo suspektní abnormalita plodu, vedoucí k léčbě těhotné",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
656,Jiné stavy plodu a lůžka vedoucí k léčbě těhotné,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
657,Polyhydramnion,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
658,Jiné poruchy plodových obalů a plodové vody,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
659,"Jiné indikace pro péči nebo zákrok, souvisící s porodem, nezařazené jinde",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
660,Poruchy průběhu porodu,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
661,Poruchy vypuzujících sil,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
662,Prodloužený porod,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
663,Poruchy pupečníku,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
664,Poranění hráze nebo vulvy při porodu,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
665,Jiné porodní poranění,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
666,Poporodní krvácení,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
667,Zadržené lůžko nebo blány bez krvácení,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
668,Komplikace po podání anestetik nebo analgetik při porodu,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
669,"Jiné komplikace porodu, nezařazené jinde",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
670,Větší puerperální infekce,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
671,Žilní komplikace v těhotenství nebo šestinedělí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
672,Horečka neznámého původu v šestinedělí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
673,Porodnická embolie plic,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
674,"Jiné a blíže neurčené komplikace šestinedělí, nezařazené  jinde",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
