1982,Zemřelí muži podle podrobného seznamu příčin smrti a věku,,,,,,,,,,,,,,,,,,,,,,,,
MKN (1976),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+,
444,Tepenný vmetek nebo trombóza,54,-,-,-,-,-,-,-,-,1,-,1,-,-,2,4,4,5,7,12,10,8,-,
446,Polyarteriitis nodosa a příbuzná onemocnění,2,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,
447,Jiné nemoci tepen a tepének,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,-,-,-,-,-,
448,Nemoci vlásečnic,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
451,Zánět žil,407,-,-,-,-,-,-,-,1,-,2,-,4,5,7,15,37,35,57,83,91,45,25,
452,Trombóza vrátnice,7,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,4,-,1,1,-,-,
453,Jiné žilní embolie a trombózy,70,-,-,-,-,-,-,-,-,-,-,-,-,1,3,2,4,8,7,12,16,13,4,
454,Žilní městky na dolních končetinách,49,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,2,5,9,13,11,3,2,
455,Hemoroidy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
456,Žilní městky jiných lokalizací,22,-,-,-,-,-,-,-,-,-,-,-,1,-,1,4,3,1,3,6,1,2,-,
457,Neinfekční nemoci mízních cest,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
458,Hypotense,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
459,Jiné nemoci oběhové soustavy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VIII,Nemoci dýchací soustavy,4 904,76,9,1,-,3,2,6,10,10,9,14,26,37,78,156,278,333,520,967,1 058,852,459,
460,Akutní zánět nosohltanu,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,4,-,
461,Akutní zánět vedlejších nosních dutin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
462,Akutní zanět hltanu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
463,Akutní zánět mandlí,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
464,Akutní zánět hrtanu a průdušnice,6,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,
465,Akutní infekce horních cest dýchacích na více místech nebo na místě blíže neurčeném NS,13,9,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,
466,Akutní zánět průdušek a průdušinek,38,14,3,-,-,-,-,-,1,-,-,1,1,1,-,2,-,1,1,4,3,5,1,
470,Vybočení nosní přepážky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
471,Nosní polypy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
472,Chronický zánět hltanu nebo nosohltanu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
473,Chronický zánět vedlejších nosních dutin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
474,Chronické nemoci mandlí a adenoidní tkáně,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
475,Peritonsilární hlíza,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,
476,Chronický zánět hrtanu nebo hrtanu a průdušnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
477,Alergická rýma (i senná rýma),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
478,Jiné nemoci horních dýchacích cest,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
480,Virový zánět plic,30,3,2,-,-,1,-,3,-,-,-,-,-,-,-,-,-,1,3,4,5,3,5,
481,Pneumokokový zánět plic,53,1,-,-,-,-,-,-,1,-,-,-,3,5,5,6,8,3,4,3,5,6,3,
482,Jiný bakteriální zánět plic,18,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,2,3,7,3,1,
483,Zánět plic způsobený jiným určeným původcem,14,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,1,5,4,-,
484,Zánět plic při infekčních nemocech zařazených jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
485,Bronchopneumonie,1 050,31,2,-,-,1,-,2,3,5,2,4,8,8,17,20,32,44,96,190,215,220,150,
486,Pneumonie způsobená blíže neurčeným původcem,210,10,-,-,-,1,-,-,-,1,1,2,4,2,-,7,4,7,15,34,49,46,27,
487,Chřipka (i se zánětem plic nebo jinými projevy),52,5,-,-,-,-,-,-,2,1,1,1,1,-,1,-,2,2,8,6,10,8,4,
490,Zánět průdušek neurčený blíže jako akutní nebo chronický,36,-,-,-,-,-,-,-,-,-,-,-,2,-,-,4,5,4,1,7,9,1,3,
491,Chronický zánět průdušek,2 423,-,-,-,-,-,1,-,-,1,2,1,6,9,36,72,155,181,261,521,568,402,207,
492,Rozedma plic,273,-,-,-,-,-,-,-,-,-,-,2,-,1,4,8,11,25,36,64,49,52,21,
493,Astma,109,-,-,-,-,-,-,1,2,1,3,1,-,3,5,8,12,14,8,19,16,14,2,
494,Rozšíření průdušek,19,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,4,1,2,5,2,1,-,
495,Exogenní alergická alveolitis,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,1,-,
496,"Chronická obstrukce dýchacích cest, nezařazená jinde",122,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,7,12,22,29,27,15,7,
500,Pneumokonióza uhlokopů,197,-,-,-,-,-,-,-,-,-,-,-,-,2,4,12,14,21,27,36,45,27,9,
501,Asbestóza,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
502,Pneumokonióza způsobená jiným křemičitým prachem,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,4,8,5,7,1,-,
503,Pneumokonióza způsobená jiným anorganickým prachem,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
504,Pneumopatie způsobená vdechováním jiného prachu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
505,Pneumokonióza blíže neurčená,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,
506,Onemocnění dýchacího ústrojí způsobená chemickými dýmy a parami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
507,Pneumonitis způsobená pevnými nebo tekutými látkami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
508,Onemocnění dýchacího ústrojí způsobená jinými nebo blíže neurčenými vnějšími činiteli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
510,Empyém,15,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,3,1,4,1,3,-,1,
511,Zánět pohrudnice,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,-,2,3,-,
512,Pneumotorax,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,-,-,-,
513,Hlíza plic nebo mezihrudí,25,-,-,-,-,-,-,-,-,1,-,-,-,2,2,1,2,4,4,1,5,2,1,
514,Plicní překrvení nebo městnání krve v plicích,102,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,4,4,11,20,18,28,15,
515,Pozánětlivá fibróza plic,17,-,-,-,-,-,-,-,-,-,-,-,-,-,1,5,3,1,1,5,-,1,-,
516,Jiná alveolární  nebo parietoalveolární pneumopatie,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
517,Postižení plic při nemocech zařazených jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
518,Jiné nemoci plic,13,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,-,2,3,1,2,1,
519,Jiné nemoci dýchací soustavy,12,-,-,-,-,-,-,-,1,-,-,-,-,1,-,1,1,1,2,3,1,-,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
IX,Nemoci trávicí soustavy,2 706,22,5,2,1,-,4,-,5,6,9,51,87,111,134,233,311,312,321,444,352,201,95,
520,Poruchy vývoje a erupce zubů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
521,Nemoci tvrdých zubních tkání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
522,Nemoci dřeně a periapikálních tkání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
523,Nemoci dásní a parodontu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
524,Dentofaciální anomálie včetně vad skusu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
525,Jiné nemoci a stavy zubů a podpůrných tkání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
526,Nemoci čelistí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
527,Nemoci slinných žláz,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
528,Nemoci měkkých ústních tkání  mimo specifická poškození dásně a jazyka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
529,Nemoci a jiné stavy jazyka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
530,Nemoci jícnu,16,-,-,-,-,-,-,-,-,-,-,1,3,1,-,2,3,1,-,3,2,-,-,
531,Žaludeční vřed,220,-,-,-,-,-,-,-,-,1,-,3,5,7,12,16,17,24,35,35,37,18,10,
532,Dvanáctníkový vřed,156,-,-,-,-,-,-,-,-,-,-,5,9,5,10,11,13,17,15,23,26,14,8,
533,Peptický vřed blíže neurčené lokalizace,7,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,2,-,-,1,-,1,-,
534,Gastrojejunální vřed,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,
535,Zánět žaludku a dvanáctníku,7,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,2,-,-,1,1,-,
536,Poruchy funkce žaludku,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,
537,Jiné nemoci žaludku a dvanáctníku,20,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,2,4,3,3,1,2,1,
540,Akutní apendicitis,44,-,1,1,1,-,3,-,1,1,-,1,1,1,2,3,3,3,2,11,4,4,1,
541,Apendicitis blíže neurčená,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,
542,Jiná apendicitis,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,
543,Jiné nemoci červovitého přívěsku,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
550,Tříselná kýla,51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,2,4,7,12,12,9,
551,Jiná kýla břišní dutiny s gangrénou,8,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,1,2,2,
552,Jiná kýla břišní dutiny s neprůchodností bez gangrény,26,1,-,-,-,-,-,-,-,-,-,-,1,-,-,1,2,2,1,2,6,6,4,
553,Jiná kýla břišní dutiny bez  neprůchodnosti nebo gangrény,5,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,2,-,
555,Enteritis regionalis,11,-,-,-,-,-,-,-,-,1,-,1,-,1,-,1,-,3,1,1,2,-,-,
556,Idiopatická proktokolitis,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,1,-,-,-,
557,Vaskulární insuficience střeva,135,-,-,-,-,-,-,-,-,-,-,-,2,1,3,8,11,13,24,25,28,12,8,
558,Jiná neinfekční gastroenteritis nebo kolitis,38,13,1,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,3,6,4,6,1,
560,Neprůchodnost sřev bez kýly,105,2,-,-,-,-,-,-,2,-,1,1,3,1,1,2,11,10,10,20,13,17,11,
562,Střevní divertikly,25,-,-,-,-,-,-,-,-,-,-,1,2,1,1,1,3,-,3,2,5,5,1,
564,"Funkční poruchy trávení, nezařazené jinde",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
565,Řitní trhliny a píštěle,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
566,Absces  řitní a konečníkové krajiny,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
567,Zánět pobřišnice,32,1,-,1,-,-,-,-,-,-,1,-,1,2,1,2,5,3,7,3,3,2,-,
568,Jiné nemoci pobřišnice,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
569,Jiné nemoci střev,25,-,-,-,-,-,-,-,-,-,-,-,1,1,2,3,4,3,-,-,4,5,2,
570,Akutní a subakutní nekróza jater,12,-,-,-,-,-,-,-,-,-,-,-,2,-,1,1,1,3,2,1,1,-,-,
571,Chronické nemoci jater a cirhóza,1 142,-,-,-,-,-,-,-,2,-,5,19,42,70,70,133,163,168,146,172,110,34,8,
572,Jaterní hlíza a následky chronických nemocí jater,13,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,1,1,1,4,1,1,-,
573,Jiné nemoci jater,57,2,3,-,-,-,1,-,-,-,-,1,3,1,2,5,14,3,5,4,8,4,1,
574,Žlučové kameny,187,-,-,-,-,-,-,-,-,-,-,1,1,4,5,11,12,6,24,48,36,29,10,
575,Jiné nemoci žlučníku,57,-,-,-,-,-,-,-,-,-,-,-,-,2,-,1,4,5,3,14,11,8,9,
576,Jiné nemoci žlučových cest,30,-,-,-,-,-,-,-,-,-,-,-,-,1,3,-,1,1,4,14,3,3,-,
577,Nemoci slinivky břišní,219,-,-,-,-,-,-,-,-,3,2,15,10,11,15,21,24,28,17,33,24,11,5,
578,Žaludeční nebo střevní krvácení,36,-,-,-,-,-,-,-,-,-,-,-,1,-,1,3,3,5,7,6,6,-,4,
579,Střevní malabsorpce,4,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,1,-,1,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
X,Nemoci močové a pohlavní soustavy,1 826,1,-,1,-,-,1,-,2,1,7,20,22,23,37,75,82,147,192,354,404,309,148,
580,Akutní zánět ledvin,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,3,1,1,-,-,
581,Nefrotický syndrom,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,
582,Chronický zánět ledvin,202,-,-,-,-,-,1,-,2,1,4,10,12,7,19,25,15,19,19,25,27,11,5,
583,Nefritis nebo nefropatie neurčená blíže jako akutní nebo chronická,23,-,-,-,-,-,-,-,-,-,1,2,1,1,2,1,3,3,1,4,-,4,-,
584,Akutní selhání ledvin,11,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,2,1,1,-,5,-,
585,Chronické selhání ledvin,97,-,-,-,-,-,-,-,-,-,-,-,1,-,4,9,8,11,10,24,13,8,9,
586,Selhání ledvin blíže neurčené,57,-,-,-,-,-,-,-,-,-,-,2,2,1,2,-,2,5,8,13,9,10,3,
587,Skleróza ledvin blíže neurčená,10,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,3,2,2,1,
588,Nemoci vznikající z porušené funkce ledvin,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,
589,Malá ledvina z neznámé příčiny,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
590,Infekce ledvin,625,-,-,-,-,-,-,-,-,-,2,3,6,11,6,28,32,65,82,123,131,93,43,
591,Hydronefróza,6,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,3,1,-,-,
592,Kameny v ledvině a močovodu,74,-,-,-,-,-,-,-,-,-,-,-,-,1,-,5,6,8,10,19,15,7,3,
593,Jiné nemoci ledvin a močovodu,43,1,-,-,-,-,-,-,-,-,-,-,-,-,3,4,7,7,5,4,8,-,4,
594,Kameny v dolní části močového ústrojí,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,1,-,1,
595,Zánět močového měchýře,11,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,3,1,3,2,1,
596,Jiné nemoci měchýře,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,-,-,
597,Zánět močové trubice a uretrální syndrom,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
598,Zúžení močové trubice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
599,Jiné nemoci močové trubice a močového ústrojí vůbec,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,2,-,3,-,
600,Zbytnění předstojné žlázy,632,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,4,22,49,126,188,163,78,
601,Zánětlivé nemoci  předstojné žlázy,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,1,1,-,
602,Jiné nemoci předstojné žlázy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
603,Vodní kýla,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
604,Zánět varlat a nadvarlat,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
605,Hypertrofie předkožky a fimóza,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
606,Mužská neplodnost,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
607,Nemoci pyje,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
608,Jiné nemoci mužských pohlavních orgánů,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
610,Nezhoubné dysplazie prsů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
611,Jiné nemoci prsů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
614,"Zánětlivé nemoci  vaječníků, vejcovodů, pánevního vaziva a pobřišnice",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
615,Zánětlivé nemoci dělohy mimo čípek,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
616,"Zánětlivé nemoci děložního čípku, pochvy a vulvy",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
617,Endometrióza,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
618,Výhřez pohlavních orgánů,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
619,Píštěle postihující ženské pohlavní ústrojí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
620,"Nezánětlivé nemoci vaječníků, vejcovodů a širokého vazu",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
621,Nemoci dělohy nezařazené jinde,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
622,Nezánětlivé nemoci děložního čípku,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
623,Nezánětlivé nemoci pochvy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
624,Nezánětlivé nemoci vulvy a hráze,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
625,Bolest a jiné příznaky sdružené se ženskými pohlavními orgány,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
626,Poruchy menstruace a jiné abnormální krvácení ze ženského pohlavního ústrojí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
627,Menopauzální a postmenopauzální poruchy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
628,Ženská neplodnost,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
629,Jiné nemoci ženských pohlavních orgánů,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
,,,,,,,,,,,,,,,,,,,,,,,,,
XI,"Komplikace těhotenství, porodu a šestinedělí",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
630,Zásněť hroznová,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
631,Jiný abnormální produkt početí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
632,Zamlklý (nevypuzený) potrat,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
633,Mimoděložní těhotenství,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
634,Samovolný potrat,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
635,Legálně indukovaný potrat,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
636,Ilegálně indukovaný potrat,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
637,Potrat blíže neurčený,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
638,Nezdařený pokus o potrat,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
639,Komplikace po porodu nebo mimoděložním nebo molárním těhotenství,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
640,Krvácení v časném těhotenství,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
641,"Krvácení před porodem, předčasné odloučení lůžka nebo vcestné lůžko",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
642,"Hypertense komplikující těhotenství, porod nebo šestinedělí",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
643,Nadměrné zvracení v těhotenství,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
644,Předčasný nebo hrozící porod,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
645,Prodloužené těhotenství,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
646,"Jiné komplikace těhotenství, nezařazené jinde",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
647,"Infekční a parazitární onemocnění matky, zařaditelná jinam, ale komplikující těhotenství, porod nebo šestinedělí",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
648,"Jiná onemocnění matky zařaditelná jinam, ale komplikující těhotenství, porod nebo šestinedělí",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
650,Spontánní porod bez komplikací,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
651,Mnohočetné těhotenství,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
652,Nepravidelná poloha nebo naléhání plodu,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
653,Nepoměr,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
654,Abnormalita pánevních orgánů nebo měkkých tkání,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
655,"Známá nebo suspektní abnormalita plodu, vedoucí k léčbě těhotné",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
656,Jiné stavy plodu a lůžka vedoucí k léčbě těhotné,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
657,Polyhydramnion,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
658,Jiné poruchy plodových obalů a plodové vody,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
659,"Jiné indikace pro péči nebo zákrok, souvisící s porodem, nezařazené jinde",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
660,Poruchy průběhu porodu,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
661,Poruchy vypuzujících sil,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
662,Prodloužený porod,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
663,Poruchy pupečníku,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
664,Poranění hráze nebo vulvy při porodu,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
665,Jiné porodní poranění,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
666,Poporodní krvácení,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
667,Zadržené lůžko nebo blány bez krvácení,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
668,Komplikace po podání anestetik nebo analgetik při porodu,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
669,"Jiné komplikace porodu, nezařazené jinde",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
670,Větší puerperální infekce,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
671,Žilní komplikace v těhotenství nebo šestinedělí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
672,Horečka neznámého původu v šestinedělí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
673,Porodnická embolie plic,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
674,"Jiné a blíže neurčené komplikace šestinedělí, nezařazené  jinde",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
