1979,Zemřelé ženy podle podrobného seznamu příčin smrti a věku,,,,,,,,,,,,,,,,,,,,,,,,
MKN (1976),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+,
444,Tepenný vmetek nebo trombóza,265,-,-,-,-,-,-,-,-,-,-,-,3,1,3,3,5,12,36,52,54,60,36,
446,Polyarteriitis nodosa a příbuzná onemocnění,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,
447,Jiné nemoci tepen a tepének,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,1,-,
448,Nemoci vlásečnic,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
451,Zánět žil,503,-,-,-,-,-,-,-,-,-,1,2,2,4,9,7,22,31,80,98,116,89,42,
452,Trombóza vrátnice,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,1,-,1,
453,Jiné žilní embolie a trombózy,332,-,-,-,-,-,-,-,1,-,-,-,3,5,5,8,21,19,40,70,79,45,36,
454,Žilní městky na dolních končetinách,90,-,-,-,-,-,-,-,-,-,1,-,-,-,-,2,6,7,12,20,24,14,4,
455,Hemoroidy,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,2,
456,Žilní městky jiných lokalizací,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,1,
457,Neinfekční nemoci mízních cest,3,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,1,-,-,-,
458,Hypotense,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
459,Jiné nemoci oběhové soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VIII,Nemoci dýchací soustavy,4 334,66,8,4,2,2,2,6,6,5,13,10,14,17,27,63,107,115,355,579,930,1 049,954,
460,Akutní zánět nosohltanu,2,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
461,Akutní zánět vedlejších nosních dutin,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
462,Akutní zanět hltanu,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
463,Akutní zánět mandlí,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
464,Akutní zánět hrtanu a průdušnice,7,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,1,-,-,1,
465,Akutní infekce horních cest dýchacích na více místech nebo na místě blíže neurčeném NS,19,3,3,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,1,1,3,4,2,
466,Akutní zánět průdušek a průdušinek,45,8,1,2,-,-,-,1,-,1,1,1,-,1,-,2,1,2,2,-,6,7,9,
470,Vybočení nosní přepážky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
471,Nosní polypy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
472,Chronický zánět hltanu nebo nosohltanu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
473,Chronický zánět vedlejších nosních dutin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
474,Chronické nemoci mandlí a adenoidní tkáně,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
475,Peritonsilární hlíza,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
476,Chronický zánět hrtanu nebo hrtanu a průdušnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
477,Alergická rýma (i senná rýma),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
478,Jiné nemoci horních dýchacích cest,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
480,Virový zánět plic,55,2,-,-,1,-,-,1,-,-,-,1,-,-,1,-,1,-,5,4,7,14,18,
481,Pneumokokový zánět plic,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,3,4,4,12,6,
482,Jiný bakteriální zánět plic,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,-,2,5,5,
483,Zánět plic způsobený jiným určeným původcem,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
484,Zánět plic při infekčních nemocech zařazených jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
485,Bronchopneumonie,1 604,15,1,1,-,1,1,1,5,2,5,2,3,4,3,10,18,31,103,209,389,430,370,
486,Pneumonie způsobená blíže neurčeným původcem,544,32,1,-,-,-,-,-,1,1,1,2,-,-,2,4,8,14,43,78,114,125,118,
487,Chřipka (i se zánětem plic nebo jinými projevy),128,4,-,-,-,-,-,1,-,-,1,2,1,1,1,2,3,2,10,9,23,35,33,
490,Zánět průdušek neurčený blíže jako akutní nebo chronický,22,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,1,-,3,-,5,7,4,
491,Chronický zánět průdušek,1 245,-,-,-,-,-,-,-,-,-,-,-,3,2,7,24,49,45,127,192,265,281,250,
492,Rozedma plic,219,-,-,-,-,-,-,-,-,-,1,-,-,-,2,4,6,5,13,32,53,46,57,
493,Astma,79,-,-,-,-,-,1,1,-,-,2,-,2,4,2,6,7,6,12,10,8,13,5,
494,Rozšíření průdušek,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,1,1,1,4,1,1,
495,Exogenní alergická alveolitis,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,
496,"Chronická obstrukce dýchacích cest, nezařazená jinde",7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,1,4,-,-,
500,Pneumokonióza uhlokopů,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,1,
501,Asbestóza,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,
502,Pneumokonióza způsobená jiným křemičitým prachem,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,
503,Pneumokonióza způsobená jiným anorganickým prachem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
504,Pneumopatie způsobená vdechováním jiného prachu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
505,Pneumokonióza blíže neurčená,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
506,Onemocnění dýchacího ústrojí způsobená chemickými dýmy a parami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
507,Pneumonitis způsobená pevnými nebo tekutými látkami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
508,Onemocnění dýchacího ústrojí způsobená jinými nebo blíže neurčenými vnějšími činiteli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
510,Empyém,8,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,1,-,1,1,1,2,-,
511,Zánět pohrudnice,18,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,3,3,1,6,3,
512,Pneumotorax,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,
513,Hlíza plic nebo mezihrudí,7,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,2,2,-,1,1,
514,Plicní překrvení nebo městnání krve v plicích,198,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,2,2,16,21,35,52,68,
515,Pozánětlivá fibróza plic,15,-,-,-,-,-,-,-,-,-,1,1,2,3,3,1,1,1,-,1,-,1,-,
516,Jiná alveolární  nebo parietoalveolární pneumopatie,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,
517,Postižení plic při nemocech zařazených jinde,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1,-,-,-,
518,Jiné nemoci plic,8,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,1,-,3,-,-,1,
519,Jiné nemoci dýchací soustavy,26,-,-,-,-,-,-,-,-,-,-,1,-,1,1,3,2,1,5,4,4,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
IX,Nemoci trávicí soustavy,2 529,21,2,2,1,-,4,1,3,4,13,17,16,28,56,93,158,134,322,457,509,424,264,
520,Poruchy vývoje a erupce zubů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
521,Nemoci tvrdých zubních tkání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
522,Nemoci dřeně a periapikálních tkání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
523,Nemoci dásní a parodontu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
524,Dentofaciální anomálie včetně vad skusu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
525,Jiné nemoci a stavy zubů a podpůrných tkání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
526,Nemoci čelistí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
527,Nemoci slinných žláz,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
528,Nemoci měkkých ústních tkání  mimo specifická poškození dásně a jazyka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
529,Nemoci a jiné stavy jazyka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
530,Nemoci jícnu,14,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,2,1,1,1,3,2,2,
531,Žaludeční vřed,161,-,-,-,-,-,-,-,1,-,1,-,-,1,1,9,8,2,20,29,40,31,18,
532,Dvanáctníkový vřed,84,-,-,-,-,-,-,-,-,-,-,2,1,-,4,1,6,2,8,13,26,12,9,
533,Peptický vřed blíže neurčené lokalizace,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1,-,
534,Gastrojejunální vřed,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
535,Zánět žaludku a dvanáctníku,9,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,2,4,1,-,
536,Poruchy funkce žaludku,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,-,
537,Jiné nemoci žaludku a dvanáctníku,24,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,3,4,2,9,3,
540,Akutní apendicitis,57,-,-,1,-,-,-,-,-,1,2,-,-,-,1,1,8,2,9,6,8,8,10,
541,Apendicitis blíže neurčená,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,2,-,
542,Jiná apendicitis,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,
543,Jiné nemoci červovitého přívěsku,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,2,1,2,-,
550,Tříselná kýla,23,1,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,3,2,4,5,3,3,
551,Jiná kýla břišní dutiny s gangrénou,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,3,3,8,7,-,
552,Jiná kýla břišní dutiny s neprůchodností bez gangrény,97,-,-,-,-,-,-,-,-,-,-,1,1,-,3,4,6,6,9,22,17,18,10,
553,Jiná kýla břišní dutiny bez  neprůchodnosti nebo gangrény,40,2,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,-,4,11,7,5,7,
555,Enteritis regionalis,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,-,6,7,1,
556,Idiopatická proktokolitis,10,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,1,-,3,1,3,-,-,
557,Vaskulární insuficience střeva,61,-,1,-,-,-,-,-,-,-,-,-,-,-,1,1,2,4,5,9,15,9,14,
558,Jiná neinfekční gastroenteritis nebo kolitis,47,9,-,-,-,-,-,-,1,1,-,-,-,-,1,1,4,1,2,5,10,9,3,
560,Neprůchodnost sřev bez kýly,120,-,-,-,-,-,1,-,-,-,1,2,-,-,1,1,5,6,11,20,25,27,20,
562,Střevní divertikly,52,4,1,1,-,-,-,-,1,-,-,-,3,1,1,2,2,1,4,7,14,7,3,
564,"Funkční poruchy trávení, nezařazené jinde",4,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,
565,Řitní trhliny a píštěle,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,
566,Absces  řitní a konečníkové krajiny,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,
567,Zánět pobřišnice,32,1,-,-,-,-,-,-,-,-,-,-,1,-,3,1,1,3,7,4,7,2,2,
568,Jiné nemoci pobřišnice,4,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,1,-,1,-,-,
569,Jiné nemoci střev,35,2,-,-,-,-,-,-,-,-,-,-,-,1,1,2,-,2,3,6,6,7,5,
570,Akutní a subakutní nekróza jater,14,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,-,-,1,4,3,1,
571,Chronické nemoci jater a cirhóza,554,-,-,-,-,-,-,1,-,-,2,5,4,11,18,40,49,41,84,110,90,69,30,
572,Jaterní hlíza a následky chronických nemocí jater,7,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,2,1,2,-,
573,Jiné nemoci jater,41,-,-,-,-,-,-,-,-,-,2,1,1,3,3,3,4,4,4,7,8,1,-,
574,Žlučové kameny,516,-,-,-,-,-,-,-,-,-,1,3,1,2,5,7,31,25,79,99,103,101,59,
575,Jiné nemoci žlučníku,204,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,10,9,17,33,43,54,34,
576,Jiné nemoci žlučových cest,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,3,2,7,8,10,5,4,
577,Nemoci slinivky břišní,198,-,-,-,-,-,2,-,-,2,3,2,1,6,9,7,13,15,28,40,32,16,22,
578,Žaludeční nebo střevní krvácení,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,4,1,-,
579,Střevní malabsorpce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
X,Nemoci močové a pohlavní soustavy,1 661,2,-,2,-,-,2,-,1,6,4,10,20,28,38,72,115,99,246,311,353,211,141,
580,Akutní zánět ledvin,15,-,-,1,-,-,-,-,-,-,-,1,-,-,-,2,3,1,2,2,1,-,2,
581,Nefrotický syndrom,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,2,1,
582,Chronický zánět ledvin,289,-,-,-,-,-,1,-,-,-,3,6,4,12,11,20,19,23,47,42,55,30,16,
583,Nefritis nebo nefropatie neurčená blíže jako akutní nebo chronická,35,1,-,-,-,-,-,-,-,-,-,-,1,-,-,1,4,1,6,1,9,8,3,
584,Akutní selhání ledvin,11,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,1,2,1,3,1,
585,Chronické selhání ledvin,101,-,-,-,-,-,-,-,-,1,-,-,2,3,3,5,10,4,19,15,19,12,8,
586,Selhání ledvin blíže neurčené,32,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,2,1,6,7,3,5,7,
587,Skleróza ledvin blíže neurčená,26,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,2,1,4,5,7,3,2,
588,Nemoci vznikající z porušené funkce ledvin,4,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,1,-,1,-,-,-,-,
589,Malá ledvina z neznámé příčiny,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
590,Infekce ledvin,984,1,-,1,-,-,-,-,1,5,-,2,11,8,17,36,65,58,133,206,216,136,88,
591,Hydronefróza,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,2,-,
592,Kameny v ledvině a močovodu,88,-,-,-,-,-,-,-,-,-,-,-,-,1,3,1,5,5,18,18,26,5,6,
593,Jiné nemoci ledvin a močovodu,43,-,-,-,-,-,1,-,-,-,-,-,-,2,4,3,3,3,8,7,6,2,4,
594,Kameny v dolní části močového ústrojí,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,
595,Zánět močového měchýře,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,3,5,1,-,
596,Jiné nemoci měchýře,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,1,
597,Zánět močové trubice a uretrální syndrom,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
598,Zúžení močové trubice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
599,Jiné nemoci močové trubice a močového ústrojí vůbec,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,
600,Zbytnění předstojné žlázy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
601,Zánětlivé nemoci  předstojné žlázy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
602,Jiné nemoci předstojné žlázy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
603,Vodní kýla,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
604,Zánět varlat a nadvarlat,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
605,Hypertrofie předkožky a fimóza,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
606,Mužská neplodnost,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
607,Nemoci pyje,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
608,Jiné nemoci mužských pohlavních orgánů,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
610,Nezhoubné dysplazie prsů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
611,Jiné nemoci prsů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
614,"Zánětlivé nemoci  vaječníků, vejcovodů, pánevního vaziva a pobřišnice",3,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,1,-,
615,Zánětlivé nemoci dělohy mimo čípek,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
616,"Zánětlivé nemoci děložního čípku, pochvy a vulvy",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
617,Endometrióza,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
618,Výhřez pohlavních orgánů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
619,Píštěle postihující ženské pohlavní ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
620,"Nezánětlivé nemoci vaječníků, vejcovodů a širokého vazu",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
621,Nemoci dělohy nezařazené jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
622,Nezánětlivé nemoci děložního čípku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
623,Nezánětlivé nemoci pochvy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
624,Nezánětlivé nemoci vulvy a hráze,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
625,Bolest a jiné příznaky sdružené se ženskými pohlavními orgány,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
626,Poruchy menstruace a jiné abnormální krvácení ze ženského pohlavního ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
627,Menopauzální a postmenopauzální poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
628,Ženská neplodnost,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
629,Jiné nemoci ženských pohlavních orgánů,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
XI,"Komplikace těhotenství, porodu a šestinedělí",25,-,-,-,-,-,-,-,1,3,8,2,8,3,-,-,-,-,-,-,-,-,-,
630,Zásněť hroznová,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
631,Jiný abnormální produkt početí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
632,Zamlklý (nevypuzený) potrat,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,
633,Mimoděložní těhotenství,2,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,
634,Samovolný potrat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
635,Legálně indukovaný potrat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
636,Ilegálně indukovaný potrat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
637,Potrat blíže neurčený,3,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,
638,Nezdařený pokus o potrat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
639,Komplikace po porodu nebo mimoděložním nebo molárním těhotenství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
640,Krvácení v časném těhotenství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
641,"Krvácení před porodem, předčasné odloučení lůžka nebo vcestné lůžko",1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,
642,"Hypertense komplikující těhotenství, porod nebo šestinedělí",4,-,-,-,-,-,-,-,-,1,1,-,1,1,-,-,-,-,-,-,-,-,-,
643,Nadměrné zvracení v těhotenství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
644,Předčasný nebo hrozící porod,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
645,Prodloužené těhotenství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
646,"Jiné komplikace těhotenství, nezařazené jinde",2,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,
647,"Infekční a parazitární onemocnění matky, zařaditelná jinam, ale komplikující těhotenství, porod nebo šestinedělí",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
648,"Jiná onemocnění matky zařaditelná jinam, ale komplikující těhotenství, porod nebo šestinedělí",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
650,Spontánní porod bez komplikací,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
651,Mnohočetné těhotenství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
652,Nepravidelná poloha nebo naléhání plodu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
653,Nepoměr,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
654,Abnormalita pánevních orgánů nebo měkkých tkání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
655,"Známá nebo suspektní abnormalita plodu, vedoucí k léčbě těhotné",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
656,Jiné stavy plodu a lůžka vedoucí k léčbě těhotné,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,
657,Polyhydramnion,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
658,Jiné poruchy plodových obalů a plodové vody,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
659,"Jiné indikace pro péči nebo zákrok, souvisící s porodem, nezařazené jinde",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
660,Poruchy průběhu porodu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
661,Poruchy vypuzujících sil,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
662,Prodloužený porod,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
663,Poruchy pupečníku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
664,Poranění hráze nebo vulvy při porodu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
665,Jiné porodní poranění,2,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,
666,Poporodní krvácení,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,
667,Zadržené lůžko nebo blány bez krvácení,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
668,Komplikace po podání anestetik nebo analgetik při porodu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
669,"Jiné komplikace porodu, nezařazené jinde",3,-,-,-,-,-,-,-,-,-,-,2,1,-,-,-,-,-,-,-,-,-,-,
670,Větší puerperální infekce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
671,Žilní komplikace v těhotenství nebo šestinedělí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
672,Horečka neznámého původu v šestinedělí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
673,Porodnická embolie plic,4,-,-,-,-,-,-,-,-,-,3,-,1,-,-,-,-,-,-,-,-,-,-,
674,"Jiné a blíže neurčené komplikace šestinedělí, nezařazené  jinde",1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,
