1981,Zemřelí muži podle podrobného seznamu příčin smrti a věku,,,,,,,,,,,,,,,,,,,,,,,,
MKN (1976),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+,
444,Tepenný vmetek nebo trombóza,37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,3,10,12,7,2,1,
446,Polyarteriitis nodosa a příbuzná onemocnění,6,-,-,-,-,-,-,-,-,-,-,1,-,-,-,2,-,1,2,-,-,-,-,
447,Jiné nemoci tepen a tepének,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
448,Nemoci vlásečnic,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
451,Zánět žil,379,-,-,-,-,-,-,-,-,-,2,2,3,6,3,13,32,35,61,96,86,34,6,
452,Trombóza vrátnice,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,
453,Jiné žilní embolie a trombózy,161,-,-,-,-,-,-,-,-,-,1,1,-,2,3,7,14,13,20,39,28,25,8,
454,Žilní městky na dolních končetinách,52,-,-,-,-,-,-,-,-,-,-,-,-,1,1,7,4,4,4,11,17,2,1,
455,Hemoroidy,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,
456,Žilní městky jiných lokalizací,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,2,1,-,2,
457,Neinfekční nemoci mízních cest,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
458,Hypotense,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
459,Jiné nemoci oběhové soustavy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VIII,Nemoci dýchací soustavy,4 818,63,6,4,1,-,6,2,5,9,16,31,30,40,77,140,268,280,601,974,1 065,758,442,
460,Akutní zánět nosohltanu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
461,Akutní zánět vedlejších nosních dutin,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
462,Akutní zanět hltanu,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
463,Akutní zánět mandlí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
464,Akutní zánět hrtanu a průdušnice,6,1,-,-,-,-,-,-,-,-,1,-,1,-,-,-,2,-,1,-,-,-,-,
465,Akutní infekce horních cest dýchacích na více místech nebo na místě blíže neurčeném NS,16,6,-,1,-,-,1,-,-,-,-,3,-,-,-,2,-,-,-,1,1,1,-,
466,Akutní zánět průdušek a průdušinek,36,12,1,1,-,-,1,-,-,-,-,1,1,1,-,-,1,1,-,8,1,4,3,
470,Vybočení nosní přepážky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
471,Nosní polypy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
472,Chronický zánět hltanu nebo nosohltanu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
473,Chronický zánět vedlejších nosních dutin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
474,Chronické nemoci mandlí a adenoidní tkáně,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
475,Peritonsilární hlíza,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
476,Chronický zánět hrtanu nebo hrtanu a průdušnice,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
477,Alergická rýma (i senná rýma),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
478,Jiné nemoci horních dýchacích cest,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,
480,Virový zánět plic,43,4,3,-,1,-,-,-,-,-,-,-,1,-,1,1,1,1,2,6,11,7,4,
481,Pneumokokový zánět plic,41,1,-,-,-,-,-,-,-,-,-,1,3,5,2,2,4,2,4,9,3,5,-,
482,Jiný bakteriální zánět plic,19,-,-,-,-,-,-,-,-,-,1,-,1,2,2,-,2,2,1,4,1,3,-,
483,Zánět plic způsobený jiným určeným původcem,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,4,1,3,-,2,
484,Zánět plic při infekčních nemocech zařazených jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
485,Bronchopneumonie,951,30,1,1,-,-,4,1,-,1,5,6,3,10,12,16,33,40,81,192,225,162,128,
486,Pneumonie způsobená blíže neurčeným původcem,318,6,-,-,-,-,-,-,1,1,1,6,3,3,3,7,10,15,42,48,68,61,43,
487,Chřipka (i se zánětem plic nebo jinými projevy),60,2,-,-,-,-,-,-,-,4,3,1,1,2,1,3,2,-,5,8,11,11,6,
490,Zánět průdušek neurčený blíže jako akutní nebo chronický,48,1,-,1,-,-,-,-,-,-,-,2,2,-,-,-,1,-,8,7,13,9,4,
491,Chronický zánět průdušek,2 331,-,1,-,-,-,-,-,1,1,1,5,10,9,33,60,148,154,320,493,531,381,183,
492,Rozedma plic,260,-,-,-,-,-,-,-,-,-,-,1,2,2,4,8,12,15,28,57,71,33,27,
493,Astma,117,-,-,-,-,-,-,1,2,1,2,-,-,2,2,8,16,12,15,24,16,13,3,
494,Rozšíření průdušek,11,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1,1,1,-,1,2,2,
495,Exogenní alergická alveolitis,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,
496,"Chronická obstrukce dýchacích cest, nezařazená jinde",178,-,-,-,-,-,-,-,-,-,-,-,2,1,4,8,5,9,31,37,43,30,8,
500,Pneumokonióza uhlokopů,148,-,-,-,-,-,-,-,-,-,-,-,-,-,3,13,9,10,21,44,31,13,4,
501,Asbestóza,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
502,Pneumokonióza způsobená jiným křemičitým prachem,38,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,3,4,11,4,7,4,3,
503,Pneumokonióza způsobená jiným anorganickým prachem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
504,Pneumopatie způsobená vdechováním jiného prachu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
505,Pneumokonióza blíže neurčená,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
506,Onemocnění dýchacího ústrojí způsobená chemickými dýmy a parami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
507,Pneumonitis způsobená pevnými nebo tekutými látkami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
508,Onemocnění dýchacího ústrojí způsobená jinými nebo blíže neurčenými vnějšími činiteli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
510,Empyém,12,-,-,-,-,-,-,-,-,-,-,-,-,-,3,1,1,1,3,1,2,-,-,
511,Zánět pohrudnice,21,-,-,-,-,-,-,-,1,-,-,1,-,-,-,2,2,1,2,4,4,2,2,
512,Pneumotorax,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,-,
513,Hlíza plic nebo mezihrudí,23,-,-,-,-,-,-,-,-,-,-,-,-,1,2,2,3,2,3,2,4,4,-,
514,Plicní překrvení nebo městnání krve v plicích,73,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,4,2,8,17,13,10,18,
515,Pozánětlivá fibróza plic,17,-,-,-,-,-,-,-,-,-,-,-,-,2,1,3,1,2,4,1,2,1,-,
516,Jiná alveolární  nebo parietoalveolární pneumopatie,7,-,-,-,-,-,-,-,-,-,-,2,-,-,1,-,1,2,1,-,-,-,-,
517,Postižení plic při nemocech zařazených jinde,2,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,
518,Jiné nemoci plic,13,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,2,-,3,3,1,1,1,
519,Jiné nemoci dýchací soustavy,8,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,2,3,-,2,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
IX,Nemoci trávicí soustavy,2 783,24,2,-,1,2,2,6,4,9,30,55,77,106,136,228,328,248,379,457,378,203,108,
520,Poruchy vývoje a erupce zubů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
521,Nemoci tvrdých zubních tkání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
522,Nemoci dřeně a periapikálních tkání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
523,Nemoci dásní a parodontu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
524,Dentofaciální anomálie včetně vad skusu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
525,Jiné nemoci a stavy zubů a podpůrných tkání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
526,Nemoci čelistí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
527,Nemoci slinných žláz,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
528,Nemoci měkkých ústních tkání  mimo specifická poškození dásně a jazyka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
529,Nemoci a jiné stavy jazyka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
530,Nemoci jícnu,30,-,-,-,-,-,-,-,-,1,2,-,-,2,1,-,6,3,5,2,4,4,-,
531,Žaludeční vřed,254,-,-,-,-,-,-,1,1,1,3,1,8,5,7,14,28,32,37,47,36,23,10,
532,Dvanáctníkový vřed,168,-,-,-,-,-,-,-,-,-,-,3,1,8,15,12,21,14,24,28,22,12,8,
533,Peptický vřed blíže neurčené lokalizace,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,
534,Gastrojejunální vřed,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
535,Zánět žaludku a dvanáctníku,8,1,-,-,1,-,-,-,-,-,-,-,-,1,-,-,1,-,1,1,-,1,1,
536,Poruchy funkce žaludku,6,1,1,-,-,-,-,-,-,-,2,-,1,-,-,-,-,-,-,-,-,1,-,
537,Jiné nemoci žaludku a dvanáctníku,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,4,2,4,3,
540,Akutní apendicitis,65,-,-,-,-,1,-,4,1,1,2,2,1,1,2,6,6,4,10,8,9,5,2,
541,Apendicitis blíže neurčená,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,2,1,-,-,
542,Jiná apendicitis,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,
543,Jiné nemoci červovitého přívěsku,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,
550,Tříselná kýla,37,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,5,4,9,10,5,
551,Jiná kýla břišní dutiny s gangrénou,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,4,-,-,
552,Jiná kýla břišní dutiny s neprůchodností bez gangrény,28,-,-,-,-,-,-,-,-,-,-,-,-,2,-,1,-,-,5,4,12,1,3,
553,Jiná kýla břišní dutiny bez  neprůchodnosti nebo gangrény,6,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1,1,
555,Enteritis regionalis,21,4,-,-,-,-,-,1,-,-,2,3,1,1,1,-,1,2,-,4,1,-,-,
556,Idiopatická proktokolitis,5,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,3,-,-,-,-,
557,Vaskulární insuficience střeva,124,-,-,-,-,-,-,-,1,-,-,1,2,2,2,5,11,5,20,30,21,17,7,
558,Jiná neinfekční gastroenteritis nebo kolitis,37,7,1,-,-,-,-,-,-,-,1,-,-,-,-,-,2,3,2,5,7,7,2,
560,Neprůchodnost sřev bez kýly,85,1,-,-,-,-,1,-,1,-,-,2,-,1,2,5,6,2,10,18,16,14,6,
562,Střevní divertikly,25,-,-,-,-,-,-,-,-,-,-,-,-,2,-,4,2,1,3,3,7,2,1,
564,"Funkční poruchy trávení, nezařazené jinde",5,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,2,-,-,-,
565,Řitní trhliny a píštěle,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,2,-,-,
566,Absces  řitní a konečníkové krajiny,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,-,-,-,
567,Zánět pobřišnice,29,3,-,-,-,-,-,-,-,-,1,1,-,1,-,2,1,2,1,8,5,2,2,
568,Jiné nemoci pobřišnice,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
569,Jiné nemoci střev,14,-,-,-,-,-,-,-,-,-,-,-,1,-,2,-,-,-,4,2,2,3,-,
570,Akutní a subakutní nekróza jater,13,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,3,1,2,3,2,-,-,
571,Chronické nemoci jater a cirhóza,1 133,-,-,-,-,-,-,-,-,2,9,23,42,64,78,135,168,134,165,161,93,38,21,
572,Jaterní hlíza a následky chronických nemocí jater,12,-,-,-,-,-,-,-,-,-,1,2,1,-,-,2,2,-,-,3,-,1,-,
573,Jiné nemoci jater,56,3,-,-,-,1,1,-,-,-,1,1,4,-,1,6,14,2,5,7,7,3,-,
574,Žlučové kameny,260,-,-,-,-,-,-,-,-,1,1,-,3,4,5,5,16,23,39,54,61,30,18,
575,Jiné nemoci žlučníku,70,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,4,3,12,16,13,11,7,
576,Jiné nemoci žlučových cest,22,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,4,-,5,4,4,1,1,
577,Nemoci slinivky břišní,198,-,-,-,-,-,-,-,-,2,5,14,11,10,17,22,21,11,14,28,29,8,6,
578,Žaludeční nebo střevní krvácení,30,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,3,3,3,5,6,2,3,
579,Střevní malabsorpce,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
X,Nemoci močové a pohlavní soustavy,1 947,-,-,1,-,-,2,1,3,5,16,16,21,36,41,67,127,128,222,372,379,307,203,
580,Akutní zánět ledvin,10,-,-,-,-,-,-,-,1,-,-,1,-,1,-,1,1,1,2,-,2,-,-,
581,Nefrotický syndrom,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,
582,Chronický zánět ledvin,242,-,-,-,-,-,1,-,1,3,10,9,10,14,18,24,42,31,14,23,25,7,10,
583,Nefritis nebo nefropatie neurčená blíže jako akutní nebo chronická,16,-,-,-,-,-,-,-,-,-,-,-,1,-,3,-,2,4,3,2,-,-,1,
584,Akutní selhání ledvin,17,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,2,2,2,2,3,1,1,
585,Chronické selhání ledvin,114,-,-,-,-,-,-,-,-,-,-,1,-,1,-,9,9,7,23,19,21,14,10,
586,Selhání ledvin blíže neurčené,65,-,-,-,-,-,-,-,-,-,2,1,1,-,1,3,3,3,6,14,12,12,7,
587,Skleróza ledvin blíže neurčená,9,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,3,3,-,1,-,
588,Nemoci vznikající z porušené funkce ledvin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
589,Malá ledvina z neznámé příčiny,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
590,Infekce ledvin,599,-,-,-,-,-,1,1,1,1,3,1,5,14,12,17,46,48,87,111,110,92,49,
591,Hydronefróza,6,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,2,-,1,1,-,
592,Kameny v ledvině a močovodu,97,-,-,-,-,-,-,-,-,1,-,1,1,1,-,5,8,11,9,20,22,11,7,
593,Jiné nemoci ledvin a močovodu,49,-,-,1,-,-,-,-,-,-,1,2,1,4,4,2,6,3,5,5,7,6,2,
594,Kameny v dolní části močového ústrojí,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,2,1,2,
595,Zánět močového měchýře,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,2,2,1,3,
596,Jiné nemoci měchýře,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,3,1,2,-,
597,Zánět močové trubice a uretrální syndrom,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
598,Zúžení močové trubice,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,
599,Jiné nemoci močové trubice a močového ústrojí vůbec,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,
600,Zbytnění předstojné žlázy,680,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,5,16,64,162,168,155,108,
601,Zánětlivé nemoci  předstojné žlázy,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,
602,Jiné nemoci předstojné žlázy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
603,Vodní kýla,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
604,Zánět varlat a nadvarlat,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,-,1,
605,Hypertrofie předkožky a fimóza,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
606,Mužská neplodnost,2,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,
607,Nemoci pyje,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
608,Jiné nemoci mužských pohlavních orgánů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
610,Nezhoubné dysplazie prsů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
611,Jiné nemoci prsů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
614,"Zánětlivé nemoci  vaječníků, vejcovodů, pánevního vaziva a pobřišnice",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
615,Zánětlivé nemoci dělohy mimo čípek,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
616,"Zánětlivé nemoci děložního čípku, pochvy a vulvy",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
617,Endometrióza,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
618,Výhřez pohlavních orgánů,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
619,Píštěle postihující ženské pohlavní ústrojí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
620,"Nezánětlivé nemoci vaječníků, vejcovodů a širokého vazu",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
621,Nemoci dělohy nezařazené jinde,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
622,Nezánětlivé nemoci děložního čípku,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
623,Nezánětlivé nemoci pochvy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
624,Nezánětlivé nemoci vulvy a hráze,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
625,Bolest a jiné příznaky sdružené se ženskými pohlavními orgány,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
626,Poruchy menstruace a jiné abnormální krvácení ze ženského pohlavního ústrojí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
627,Menopauzální a postmenopauzální poruchy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
628,Ženská neplodnost,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
629,Jiné nemoci ženských pohlavních orgánů,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
,,,,,,,,,,,,,,,,,,,,,,,,,
XI,"Komplikace těhotenství, porodu a šestinedělí",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
630,Zásněť hroznová,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
631,Jiný abnormální produkt početí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
632,Zamlklý (nevypuzený) potrat,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
633,Mimoděložní těhotenství,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
634,Samovolný potrat,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
635,Legálně indukovaný potrat,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
636,Ilegálně indukovaný potrat,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
637,Potrat blíže neurčený,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
638,Nezdařený pokus o potrat,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
639,Komplikace po porodu nebo mimoděložním nebo molárním těhotenství,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
640,Krvácení v časném těhotenství,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
641,"Krvácení před porodem, předčasné odloučení lůžka nebo vcestné lůžko",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
642,"Hypertense komplikující těhotenství, porod nebo šestinedělí",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
643,Nadměrné zvracení v těhotenství,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
644,Předčasný nebo hrozící porod,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
645,Prodloužené těhotenství,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
646,"Jiné komplikace těhotenství, nezařazené jinde",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
647,"Infekční a parazitární onemocnění matky, zařaditelná jinam, ale komplikující těhotenství, porod nebo šestinedělí",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
648,"Jiná onemocnění matky zařaditelná jinam, ale komplikující těhotenství, porod nebo šestinedělí",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
650,Spontánní porod bez komplikací,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
651,Mnohočetné těhotenství,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
652,Nepravidelná poloha nebo naléhání plodu,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
653,Nepoměr,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
654,Abnormalita pánevních orgánů nebo měkkých tkání,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
655,"Známá nebo suspektní abnormalita plodu, vedoucí k léčbě těhotné",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
656,Jiné stavy plodu a lůžka vedoucí k léčbě těhotné,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
657,Polyhydramnion,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
658,Jiné poruchy plodových obalů a plodové vody,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
659,"Jiné indikace pro péči nebo zákrok, souvisící s porodem, nezařazené jinde",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
660,Poruchy průběhu porodu,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
661,Poruchy vypuzujících sil,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
662,Prodloužený porod,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
663,Poruchy pupečníku,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
664,Poranění hráze nebo vulvy při porodu,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
665,Jiné porodní poranění,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
666,Poporodní krvácení,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
667,Zadržené lůžko nebo blány bez krvácení,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
668,Komplikace po podání anestetik nebo analgetik při porodu,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
669,"Jiné komplikace porodu, nezařazené jinde",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
670,Větší puerperální infekce,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
671,Žilní komplikace v těhotenství nebo šestinedělí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
672,Horečka neznámého původu v šestinedělí,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
673,Porodnická embolie plic,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
674,"Jiné a blíže neurčené komplikace šestinedělí, nezařazené  jinde",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
