1978,Zemřelé ženy podle podrobného seznamu příčin smrti a věku,,,,,,,,,,,,,,,,,,,,,,,,
MKN (1966),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+,
485,Bronchopneumonie NS,1 445,28,2,-,-,-,1,1,1,-,-,3,3,3,6,9,18,33,93,206,309,376,353,
486,Pneumonie NS,648,30,2,-,-,-,-,2,1,-,1,-,-,2,2,2,7,12,33,89,142,169,154,
490,Zánět průdušek - NS,10,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,3,3,1,-,2,
491,Vleklý zánět průdušek,1 349,1,-,-,-,-,-,-,-,-,1,-,1,5,9,21,37,54,133,243,326,285,233,
492,RozeDNa plic,259,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,2,5,17,32,60,72,68,
493,Astma,88,-,-,-,-,-,-,-,-,2,-,2,1,4,7,5,11,6,10,9,13,12,6,
500,Zbytnění mandlí a tkáně adenoidní,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
501,Peritonsilární hlíza,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
502,Vleklý zánět hltanu a nosohltanu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
503,Vleklý zánět vedlejších dutin nosních,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
504,Vzbočení nosní přepážky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
505,Nosní polypy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
506,Vleklý zánět hrtanu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
507,Senná horečka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
508,Jiné nemoci horních cest dýchacích,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
510,Empyém hrudníku,6,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,1,-,1,-,-,2,
511,Zánět pohrudnice,25,-,1,-,-,-,1,-,-,-,-,-,-,1,-,-,1,2,-,3,4,3,9,
512,Spontánní pneumotorax,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,-,
513,Plícní hlíza,6,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,2,1,1,-,
514,Plícní kongesce a hypostáza,296,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,1,8,14,40,58,76,95,
515,Zaprášení plic kysličníkem křemičitým a křemičitany,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,1,4,1,-,1,
516,Jiná zaprášení plic,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
517,Jiné vleklé vmezeřené záněty plic,21,-,-,-,-,-,-,-,-,1,1,-,3,1,1,4,2,1,1,2,1,3,-,
518,Rozšíření průdušek,17,-,-,-,-,-,-,-,-,-,-,1,-,-,1,1,1,1,1,1,1,6,3,
519,Jiné nemoci dýchacího ústrojí,30,-,-,-,-,-,-,-,-,1,-,2,-,3,1,-,3,1,3,5,3,7,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
IX,Nemoci ústrojí trávicího,2 596,32,2,1,1,1,4,7,3,7,18,11,9,20,50,92,145,152,381,447,549,403,261,
520,Poruchy vývoje a erupce zubů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
521,Nemoci tvrdých tkání zubních,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
522,Nemoci dřeně a periapikálních tkání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
523,Nemoci parodontu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
524,Dentofaciální anomálie včetně vad skusu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
525,Jiné nemoci a stavy zubů a podpůrných tkání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
526,Nemoci čelistí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
527,Nemoci slinných žláz,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,
528,Nemoci měkkých tkání ústních mimo dáseň a jazyk,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
529,Nemoci jazyka a jiná onemocnění úst,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
530,Nemoci jícnu,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,3,-,4,3,1,
531,Žaludeční vřed,156,-,-,-,-,-,-,-,-,-,2,-,-,-,1,5,10,9,19,20,44,27,19,
532,Dvanáctníkový vřed,86,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,6,4,12,19,20,13,8,
533,Peptický vřed blíže neurčeného umístění,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,1,-,
534,Gastrojejunální vřed,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
535,Zánět žaludku a dvanáctníku,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,1,3,1,-,
536,Funkční poruchy žaludku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
537,Jiné nemoci žaludku a dvanáctníku,14,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,2,3,2,2,3,
540,Akutní zánět červu,64,-,1,1,-,-,-,2,1,3,1,-,-,2,2,2,5,5,12,6,12,6,3,
541,Zánět červu blíže neurčený,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,
542,Jiné záněty červu,3,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,1,-,-,
543,Jiné nemoci červu,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
550,Tříselná kýla,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,2,1,2,
551,Jiné břišní kýly,39,1,-,-,-,1,-,-,-,-,-,-,-,-,2,2,2,2,5,4,7,7,6,
552,Tříselná kýla neprůchodná,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,4,3,
553,Jiná břišní kýla neprůchodná,120,1,-,-,-,-,-,1,-,-,-,-,-,-,-,2,5,4,16,28,22,20,21,
560,Neprůchodnost sřev bez kýly,190,4,-,-,-,-,1,-,-,-,1,-,2,1,-,4,8,4,21,43,42,38,21,
561,"Zánět žaludku a tenkého střeva, zánět tlustého střeva",70,20,1,-,1,-,-,1,1,-,-,-,-,1,-,1,-,1,4,8,15,7,9,
562,Střevní divertikuly,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,2,3,10,4,2,
563,Chronický zánět tenkého střeva a vředovitý zánět tlustého střeva,32,-,-,-,-,-,-,-,-,1,2,-,-,1,1,1,1,1,5,7,7,4,1,
564,Funkční poruchy střevní,6,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,4,-,-,
565,Řitní trhliny a píštěle,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,1,-,
566,Hlíza krajiny řitní a konečníkové,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
567,Zánět pobřišnice,34,2,-,-,-,-,-,-,-,-,1,-,-,1,1,1,-,3,5,3,9,4,4,
568,Srůsty pobřišnice,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,
569,Jiné nemoci střev a pobřišnice,58,3,-,-,-,-,-,-,-,2,2,1,1,-,-,2,-,4,6,7,14,11,5,
570,Akutní a subakutní nekróza jater,16,-,-,-,-,-,1,-,-,-,-,-,-,1,-,2,3,1,2,-,2,4,-,
571,Jaterní cirhóza,575,-,-,-,-,-,-,-,-,-,4,4,2,4,23,39,49,49,107,110,98,56,30,
572,Hnisavý zánět jater a jaterní hlíza,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,2,-,1,1,
573,Jiné nemoci jater,61,-,-,-,-,-,2,1,-,1,1,1,-,1,1,5,4,3,14,8,6,8,5,
574,Žlučové kaménky,508,-,-,-,-,-,-,-,-,-,4,2,2,4,7,11,26,34,69,95,113,91,50,
575,Zánět žlučníku a žlučových cest,223,-,-,-,-,-,-,-,-,-,-,-,-,-,5,3,7,7,25,31,54,48,43,
576,Jiné nemoci žlučníku a žlučových cest,48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,6,10,11,11,7,
577,Nemoci slinivky břišní,205,-,-,-,-,-,-,2,-,-,-,2,1,3,6,9,15,14,35,34,40,30,14,
,,,,,,,,,,,,,,,,,,,,,,,,,
X,Nemoci ústrojí močového a pohlavního,1 579,2,1,1,-,-,3,-,1,7,4,9,9,15,27,58,101,111,249,302,335,237,107,
580,Akutní zánět ledvin,73,-,1,-,-,-,1,-,-,-,-,1,-,-,-,5,8,7,13,13,10,11,3,
581,Nefrotický syndrom,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,
582,Chronický zánět ledvin,343,-,-,-,-,-,-,-,-,5,1,3,3,7,11,19,28,26,68,63,59,34,16,
583,Zánět ledvin NS,18,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,4,-,2,4,1,5,1,
584,Svraštělá ledvina,17,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,2,6,1,3,3,-,
590,Infekce ledvin,873,1,-,1,-,-,2,-,-,-,2,2,5,4,9,25,47,61,119,171,206,147,71,
591,Hydronefróza,8,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,3,2,2,-,-,
592,Kaménky v ledvině a v močovodu,139,-,-,-,-,-,-,-,-,1,-,1,-,3,1,5,8,10,26,29,33,17,5,
593,Jiné nemoci ledvin a močovodu,71,1,-,-,-,-,-,-,-,1,-,1,1,-,4,3,4,5,10,13,15,9,4,
594,Kaménky v jiných částech močového ústrojí,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,
595,Zánět močového měchýře,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,3,3,5,
596,Jiné nemoci močového měchýře,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,-,
597,Zánět trubice močové,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
598,Zúžení močové trubice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
599,Jiné nemoci močové trubice,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,
600,Zbytnění žlázy předstojné,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
601,Zánět žlázy předstojné,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
602,Jiné nemoci předstojné žlázy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
603,Vodní kýla,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
604,Zánět varlat a nadvarlat,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
605,"Fimóza, parafimóza, hypertrofie předkožky",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
606,Mužská neplodnost,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
607,Jiné nemoci mužských pohlavních orgánů,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
610,Chronická cystická nemoc prsů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
611,Jiné nemoci prsů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
612,Akutní zánět vejcovodů a vaječníků,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
613,Chronický zánět vejcovodů a vaječníků,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
614,Zánět vejcovodů a vaječníků NS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
615,Jiné nemoci vaječníků a vejcovodů,2,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,
616,Nemoci parametria a pánevní pobřišnice,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,
620,Zánětlivá onemocnění děložního hrdla,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
621,Jiná onemocnění čípku děložního,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
622,Infekční onemocnění dělohy,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,1,-,-,
623,Výhřez dělohy a pochvy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
624,Úchylky v poloze dělohy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
625,Jiné nemoci dělohy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
626,Poruchy menstruace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
627,Příznaky přechodu - climakterium,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
628,Ženská neplodnost a subfertilita,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
629,Jiné nemoci ženských pohlavních orgánů,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
XI,"Porody, komplikace těhotenství, porodu a šestinedělí",16,-,-,-,-,-,-,-,1,2,4,3,2,4,-,-,-,-,-,-,-,-,-,
630,Infekce pohlavního ústrojí v těhotenství,2,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,
631,Mimoděložní těhotenství,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,
632,Krvácení v těhotenství,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,
633,Těhotenská chudokrevnost,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
634,Jiné komplikace v těhotenství,2,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,
635,Infekce močového ústrojí vzniklé v těhotenství a šestinedělí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
636,Onemocnění ledvin vzniklé v těhotenství a šestinedělí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
637,"Preeklampsie, eklampsie a gestózy NS",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
638,Hyperemesis gravidarum,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
639,Jiné gestózy v těhotenství nebo šestinedělí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
640,Potrat provedený ze zdravotních důvodů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
641,Potrat provedený z jiných zákonných důvodů,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,
642,Potrat provedený z jiných důvodů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
643,Potrat určený jako samovolný,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,
644,Potrat NS,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,
645,Jiný potrat,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
650,Porod bez komplikací,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
651,Vcestné lůžko nebo předporodní krvácení,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,
652,Porod komplikovaný zadrženým lůžkem,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,
653,Porod komplikovaný jiným porodním krvácením,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
654,Porod komplikovaný nepravidelností kostěné pánve,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
655,Porod komplikovaný nepoměrem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
656,Porod komplikovaný nepravidelným naléháním plodu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
657,Porod prodloužený jiného původu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
658,Porod s poraněním hráze bez jiného poranění nebo NS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
659,Porod s trhlinou dělohy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
660,Porod s jiným porodním poraněním,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
661,Porod s jinými komplikacemi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
662,Úmrtí následkem anestézie při nekomplikovaném porodu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
670,"Horečka omladnic, infekce při porodu nebo v šestinedělí",1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,
671,Zánět žil a trombóza v šestinedělí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
672,Horečka neznámého původu v šestinedělí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
673,Plicní vmetek v šestinedělí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
674,Mozkové krvácení v šestinedělí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
675,Krevní dyskrazie v šestinedělí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
676,Anémie v šestinedělí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
677,Jiné a NS komplikace šestinedělí,2,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,
678,Zánět prsu a jiné poruchy laktace,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
XII,Nemoci kůže a podkožního vaziva,44,-,-,-,-,-,-,-,-,-,1,-,-,-,-,4,2,-,2,7,10,9,9,
680,"Furunkl, karbunkl, furunkulóza",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
681,Zánět podkožního vaziva prstů ruky nebo nohy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
682,Jiný zánět nebo hlíza podkožního vaziva,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,2,3,2,-,
683,Akutní zánět mízních uzlin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
684,Impetigo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
685,Pilonidální cysta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
686,Jiné místní infekce kůže a podkožního vaziva,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
690,Seboroický zánět kůže,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
691,Infantilní ekzém a příbuzná onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
692,Jiný ekzém a dermatitis,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
693,Dermatitis herpetiformis,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
694,Pemfigus,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,
695,Erytémová onemocnění,7,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,1,-,-,2,1,-,1,
696,Lupénka a podobná onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
697,Lichen,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
698,Pruritus a podobná onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
700,Kuří oko a mozol,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
701,Jiná hypertrofická a atrofická onemocnění kůže,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
702,Jiné dermatózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
703,Nemoci nehtů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
704,Nemoci vlasů a vlsových váčků,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
705,Nemoci potních žláz,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
706,Nemoci mazových žláz,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
707,Chronický kožní vřed,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,2,2,5,7,6,
708,Kopřivka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
709,Jiné kožní nemoci,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
XIII,Nemoci kostí a pohybového ústrojí,266,1,-,-,-,-,-,-,2,-,1,-,7,2,5,5,11,11,37,44,65,44,31,
710,Akutní hnisavý zánět kloubů,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
711,Akutní nehnisavý infekční zánět kloubů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
712,Polyarthritis chronica progressiva,98,-,-,-,-,-,-,-,-,-,-,-,1,-,1,2,6,4,18,18,25,14,9,
713,Osteoartrosis a příbuzná onemocnění,67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,6,9,16,20,14,
714,Jiné určené druhy kloubních zánětů,4,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,1,1,
715,Kloubní záněty blíže nespecifikované,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,
716,Mnohočený zánět svalů,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
717,Mimokloubní revmatismy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
718,Změny kloubní blíže nespecifikované,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
719,Spodylarthritis ankylopoetica,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,-,1,-,-,
720,Zánět kostní dřeně a okostice,5,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,-,-,-,-,
721,Osteitis deformans- Pagetova nemoc,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,
722,Aseptické nekrózy,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,
723,Jiné nemoci kostí,6,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,1,-,1,2,
724,Vniřní poruchy kloubů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
725,Výhřez nebo protruse meziobratlové ploténky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
726,Změny ve skloubení kosti pánevní s kostí křížovou,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
727,Kloubní ztuhlost,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,
728,Vertebrogenní bolestivé syndromy,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,-,
729,Jiné nemoci kloubů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
730,Otlačenina,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
731,"Synovitis, bursitis, tendosynovitis, tenosynovitis",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
732,Infekční zánět svalů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
733,"Jiná onemocnění svalů, šlach a povázek",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
734,Difúzní onemocnění pojivové tkáně,10,-,-,-,-,-,-,-,1,-,-,-,1,1,1,-,1,-,1,3,1,-,-,
735,Deformity páteře,58,-,-,-,-,-,-,-,-,-,1,-,4,1,2,1,3,4,4,12,17,6,3,
736,Plochá noha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
737,Vbočení a vybočení palce nohy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
738,Jiné deformity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
XIV,Vrozené vady,376,306,10,9,5,6,9,10,6,4,6,-,3,1,1,-,-,-,-,-,-,-,-,
740,Anencephalia,15,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
741,Rozštěp páteře,14,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
742,Vrozená vodnatelnost mozku,36,24,2,2,2,4,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,
743,Jiné vrozené vady nervové soustavy,29,19,2,1,-,1,3,2,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,
